net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wensinkstraat,7622KR,7622KR,BORNE,15,100.0,100.0,100,G4,1466,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wensinkstraat,7622KS,7622KS,BORNE,24,100.0,100.0,96,G4,1560,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lantmanstraat,7622KT,7622KT,BORNE,14,100.0,100.0,100,G4,1119,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lantmanstraat,7622KV,7622KV,BORNE,17,100.0,100.0,100,G4,1098,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bussemakerstraat,7622KW,7622KW,BORNE,18,100.0,100.0,100,G4,1384,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kempenstraat,7622KX,7622KX,BORNE,17,100.0,100.0,94,G4,1294,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Schaepmanstraat,7622KZ,7622KZ,BORNE,13,100.0,84.62,77,G4,2768,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Nijstad,7622LA,7622LA,BORNE,45,100.0,95.56,96,G4,1124,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Korte Wensinksweg,7622LB,7622LC,BORNE,18,100.0,100.0,100,G4,1688,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Aanslagsweg,7622LD,7622LD,BORNE,14,100.0,100.0,86,G4,3263,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Pasteurstraat,7622LE,7622LE,BORNE,20,100.0,100.0,100,G4,1832,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Nieuwe Kerkstraat,7622LG,7622LG,BORNE,47,100.0,100.0,94,G4,674,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Nieuwe Kerkstraat,7622LH,7622LH,BORNE,27,100.0,100.0,96,G4,1213,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Bleek,7622LJ,7622LJ,BORNE,34,100.0,100.0,91,G4,1541,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Rigtersplein,7622LK,7622LL,BORNE,23,100.0,86.96,74,G4,2901,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Oude Deldensestraat,7622LM,7622LM,BORNE,17,100.0,100.0,94,G4,2762,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Oude Deldensestraat,7622LN,7622LN,BORNE,10,100.0,100.0,90,G4,1410,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Oude Deldensestraat,7622LP,7622LP,BORNE,13,100.0,100.0,100,G4,2200,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Oude Deldensestraat,7622LR,7622LR,BORNE,17,100.0,100.0,94,G4,2062,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Cuba,7622LS,7622LV,BORNE,24,100.0,100.0,96,G4,1811,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Stationsstraat,7622LW,7622LW,BORNE,13,100.0,100.0,77,G4,3248,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Stationsstraat,7622LX,7622LX,BORNE,20,100.0,95.0,85,G4,2378,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Stationsstraat,7622LZ,7622LZ,BORNE,15,100.0,86.67,53,G4,3853,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Hof van Knuif,7622MA,7622MA,BORNE,15,100.0,93.33,100,G4,744,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Fleminghof,7622MB,7622MB,BORNE,32,100.0,100.0,100,G4,630,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Parallelweg,7622NB,7622NC,BORNE,36,100.0,100.0,94,G4,1363,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Azelosestraat,7622NE,7622NE,BORNE,13,100.0,100.0,92,G4,1928,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Molenstraat,7622NG,7622NG,BORNE,66,100.0,96.97,98,G4,618,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bornerbroeksestraat,7622NH,7622NH,BORNE,11,100.0,100.0,100,G4,2119,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bornerbroeksestraat,7622NJ,7622NJ,BORNE,12,100.0,100.0,92,G4,2498,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Molenstaete,7622NK,7622NK,BORNE,20,100.0,100.0,100,G4,816,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Oude Es,7622TA,7622TA,BORNE,21,100.0,100.0,100,G4,1476,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Duivenstraat,7622TD,7622TD,BORNE,24,100.0,100.0,100,G4,787,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Duivenstraat,7622TE,7622TG,BORNE,21,100.0,100.0,100,G4,859,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Duivenstraat,7622TH,7622TJ,BORNE,19,100.0,100.0,100,G4,956,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Nachtegaalstraat,7622TK,7622TK,BORNE,11,100.0,100.0,100,G4,1040,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Hofte,7622TL,7622TL,BORNE,21,100.0,100.0,100,G4,763,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),von Bonninghausenstraat,7622TM,7622TN,BORNE,27,100.0,100.0,100,G4,1405,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),von Bonninghausenstraat,7622TP,7622TP,BORNE,49,100.0,100.0,100,G4,962,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),von Bonninghausenstraat,7622TR,7622TR,BORNE,12,100.0,100.0,100,G4,670,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),von Bonninghausenstraat,7622TS,7622TS,BORNE,39,100.0,100.0,100,G4,1028,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Van Dijckstraat,7622TT,7622VC,BORNE,55,100.0,100.0,98,G4,1085,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Orionstraat,7622VD,7622VD,BORNE,12,100.0,100.0,100,G4,1506,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Jupiterstraat,7622VE,7622VG,BORNE,24,100.0,100.0,100,G4,865,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Jupiterstraat,7622VH,7622VH,BORNE,10,100.0,100.0,100,G4,1158,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Saturnusstraat,7622VJ,7622VJ,BORNE,27,100.0,100.0,100,G4,999,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Saturnusstraat,7622VK,7622VK,BORNE,22,100.0,100.0,100,G4,1275,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Meteoorstraat,7622VL,7622VS,BORNE,56,100.0,100.0,98,G4,1143,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Marsstraat,7622VT,7622VT,BORNE,13,100.0,100.0,100,G4,1032,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Neptunusstraat,7622VV,7622VV,BORNE,14,100.0,100.0,100,G4,963,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Neptunusstraat,7622VX,7622VX,BORNE,10,100.0,100.0,100,G4,1803,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Siriusstraat,7622VZ,7622VZ,BORNE,14,100.0,100.0,100,G4,1698,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Dorus Rijkersstraat,7622XH,7622XH,BORNE,23,100.0,100.0,100,G4,1346,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Dorus Rijkersstraat,7622XJ,7622XJ,BORNE,22,100.0,100.0,100,G4,1213,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Evertzenstraat,7622XK,7622XK,BORNE,22,100.0,100.0,100,G4,1240,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Evertzenstraat,7622XL,7622XL,BORNE,22,100.0,100.0,100,G4,1195,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Piet Heinstraat,7622XM,7622XM,BORNE,22,100.0,100.0,100,G4,1356,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Piet Heinstraat,7622XN,7622XN,BORNE,22,100.0,100.0,100,G4,1303,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Van Galenstraat,7622XP,7622XP,BORNE,14,100.0,100.0,93,G4,2440,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Helfrichstraat,7622XR,7622XR,BORNE,15,100.0,100.0,100,G4,1835,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Witte de Withstraat,7622XS,7622XS,BORNE,10,100.0,100.0,100,G4,1729,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Van Ghentstraat,7622XT,7622XT,BORNE,14,100.0,100.0,100,G4,1025,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Van Ghentstraat,7622XV,7622XV,BORNE,12,100.0,100.0,100,G4,882,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Coendersstraat,7622XW,7622XW,BORNE,11,100.0,100.0,100,G4,1171,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Coendersstraat,7622XX,7622XX,BORNE,11,100.0,100.0,100,G4,1041,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Van Brakelstraat,7622XZ,7623CA,BORNE,53,100.0,88.68,85,G4,2434,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Paardebloem,7623CB,7623CC,BORNE,18,100.0,100.0,100,G4,1698,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Boterbloem,7623CD,7623CD,BORNE,12,100.0,100.0,100,G4,1276,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zevenblad,7623CG,7623CG,BORNE,24,100.0,100.0,100,G4,1611,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zevenblad,7623CH,7623CH,BORNE,25,100.0,100.0,100,G4,1570,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zevenblad,7623CJ,7623CJ,BORNE,25,100.0,100.0,100,G4,1579,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Hoefblad,7623CK,7623CK,BORNE,14,100.0,100.0,100,G4,1609,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Hoefblad,7623CL,7623CL,BORNE,14,100.0,100.0,100,G4,1787,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Pinksterbloem,7623CM,7623CM,BORNE,29,100.0,100.0,100,G4,1702,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Pinksterbloem,7623CN,7623CN,BORNE,16,100.0,100.0,100,G4,1453,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Hoefblad,7623CP,7623CP,BORNE,17,100.0,100.0,100,G4,1317,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zevenblad,7623CR,7623CR,BORNE,16,100.0,100.0,100,G4,1433,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Oostermaat,7623CS,7623CS,BORNE,11,100.0,100.0,55,G6,3511,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Stroom-Eschlaan,7623CT,7623CT,BORNE,41,100.0,100.0,100,G4,1270,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Stroom-Eschlaan,7623CV,7623CV,BORNE,20,100.0,100.0,100,G4,1374,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Stroom-Eschlaan,7623CW,7623CW,BORNE,26,100.0,100.0,100,G4,1801,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Stroom-Eschlaan,7623CX,7623CX,BORNE,27,100.0,100.0,100,G4,1319,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Stroom-Eschlaan,7623CZ,7623CZ,BORNE,16,100.0,100.0,100,G4,1522,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Weerselosestraat,7623DA,7623DA,BORNE,25,100.0,100.0,100,G4,1116,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Weerselosestraat,7623DB,7623DB,BORNE,21,100.0,100.0,100,G4,994,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Weerselosestraat,7623DC,7623DC,BORNE,23,100.0,100.0,100,G4,781,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Weerselosestraat,7623DD,7623DD,BORNE,21,100.0,100.0,100,G4,1141,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Baardgras,7623DE,7623DE,BORNE,10,100.0,100.0,100,G4,1038,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Pampagras,7623DJ,7623DJ,BORNE,13,100.0,100.0,100,G4,1606,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Doddegras,7623DK,7623DK,BORNE,21,100.0,100.0,100,G4,1616,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Doddegras,7623DL,7623DL,BORNE,18,100.0,100.0,100,G4,1352,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kamgras,7623DM,7623DM,BORNE,13,100.0,100.0,100,G4,1366,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kamgras,7623DN,7623DN,BORNE,12,100.0,100.0,100,G4,1438,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Fioringras,7623DR,7623DR,BORNE,20,100.0,100.0,90,G4,2186,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Parelgras,7623DS,7623DS,BORNE,12,100.0,100.0,100,G4,865,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Weerselosestraat,7623DT,7623DT,BORNE,26,100.0,100.0,100,G4,1347,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Weerselosestraat,7623DV,7623DV,BORNE,10,100.0,100.0,100,G4,1584,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Weerselosestraat,7623DW,7623DW,BORNE,21,100.0,100.0,100,G4,1212,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Dorsvloer,7623DX,7623DZ,BORNE,28,100.0,100.0,93,G4,2291,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zwenkgras,7623EA,7623EA,BORNE,12,100.0,100.0,100,G4,1590,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zwenkgras,7623EB,7623EB,BORNE,25,100.0,100.0,100,G4,1418,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Buntgras,7623EC,7623EC,BORNE,12,100.0,100.0,100,G4,1086,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Buntgras,7623ED,7623EK,BORNE,50,100.0,100.0,100,G4,1293,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Trilgras,7623EM,7623ER,BORNE,28,100.0,100.0,100,G4,1584,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zwenkgras,7623ES,7623ES,BORNE,14,100.0,100.0,100,G4,1390,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Raaigras,7623ET,7623ET,BORNE,25,100.0,100.0,100,G4,1543,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Raaigras,7623EV,7623EW,BORNE,32,100.0,100.0,100,G4,1383,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vedergras,7623EX,7623EX,BORNE,25,100.0,100.0,100,G4,1087,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vedergras,7623EZ,7623EZ,BORNE,12,100.0,100.0,100,G4,1173,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Struisgras,7623GA,7623GA,BORNE,29,100.0,100.0,100,G4,1528,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Struisgras,7623GB,7623GB,BORNE,29,100.0,100.0,100,G4,1467,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Reukgras,7623GE,7623GE,BORNE,11,100.0,100.0,100,G4,2114,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Blauwgras,7623GK,7623GK,BORNE,14,100.0,100.0,100,G4,2282,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Blauwgras,7623GL,7623GL,BORNE,13,100.0,100.0,100,G4,1952,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Blauwgras,7623GM,7623GM,BORNE,18,100.0,100.0,100,G4,1647,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Blauwgras,7623GN,7623GN,BORNE,18,100.0,100.0,100,G4,1570,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Blauwgras,7623GP,7623GP,BORNE,12,100.0,100.0,100,G4,1131,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Blauwgras,7623GR,7623GR,BORNE,24,100.0,100.0,100,G4,1206,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Koolzaad,7623HA,7623HA,BORNE,24,100.0,100.0,100,G4,2072,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Boekweit,7623HB,7623HB,BORNE,18,100.0,100.0,100,G4,1376,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Boekweit,7623HC,7623HC,BORNE,24,100.0,100.0,100,G4,1645,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Wanne,7623HD,7623HE,BORNE,25,100.0,100.0,100,G4,991,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Wanne,7623HG,7623HG,BORNE,24,100.0,100.0,100,G4,820,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Wanne,7623HH,7623HH,BORNE,22,100.0,100.0,100,G4,728,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Gerst,7623HJ,7623HM,BORNE,45,100.0,100.0,100,G4,1718,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Rogge,7623HN,7623HN,BORNE,10,100.0,100.0,100,G4,1601,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Rogge,7623HP,7623HP,BORNE,18,100.0,100.0,100,G4,1685,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vlas,7623HR,7623HR,BORNE,15,100.0,100.0,100,G4,1699,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Dorsmolen,7623HS,7623HS,BORNE,35,100.0,97.14,89,G4,946,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Dorsmolen,7623HT,7623HT,BORNE,34,100.0,97.06,100,G4,788,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Erve Stroomboer,7623JA,7623JA,BORNE,24,100.0,100.0,100,G4,1491,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Erve Stroomboer,7623JB,7623JB,BORNE,25,100.0,100.0,100,G4,1501,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Erve Stroomboer,7623JC,7623JC,BORNE,48,100.0,100.0,98,G4,1616,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Hedeveldsweg,7623JD,7623JE,BORNE,52,100.0,96.15,100,G4,1617,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Erve Jenneboer,7623JG,7623JG,BORNE,26,100.0,100.0,100,G4,1913,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Erve Jenneboer,7623JH,7623JH,BORNE,27,100.0,100.0,100,G4,1392,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bellefleur,7623KA,7623KA,BORNE,23,100.0,95.65,100,G4,1535,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bongerd,7623KB,7623KB,BORNE,63,100.0,100.0,100,G4,1165,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Oude Deurningerweg,7623KC,7623KC,BORNE,19,100.0,100.0,100,G4,1810,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Mirabel,7623KD,7623KD,BORNE,18,100.0,100.0,100,G4,2130,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Groene Juffer,7623KE,7623KL,BORNE,37,100.0,100.0,100,G4,1604,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Goudrenet,7623KM,7623KM,BORNE,20,100.0,100.0,100,G4,1393,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Honingzoet,7623KN,7623KN,BORNE,27,100.0,100.0,100,G4,1391,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zeelt,7623KR,7623KS,BORNE,20,100.0,100.0,100,G4,1894,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Karper,7623KT,7623KV,BORNE,36,100.0,100.0,100,G4,1369,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Morel,7623KW,7623KW,BORNE,28,100.0,100.0,100,G4,1488,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Voorn,7623KX,7623KX,BORNE,27,100.0,100.0,100,G4,1205,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Honingzoet,7623KZ,7623KZ,BORNE,24,100.0,87.5,100,G4,1375,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Meikers,7623LA,7623MA,BORNE,23,100.0,69.57,100,G4,1251,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Binnensingel,7623MB,7623MB,BORNE,12,100.0,100.0,100,G4,1555,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Hesselerbeek,7623MC,7623MC,BORNE,25,100.0,100.0,100,G4,1447,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bruggemaat,7623MD,7623MD,BORNE,28,100.0,100.0,100,G4,759,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Beekvoorde,7623ME,7623ME,BORNE,41,100.0,90.24,100,G4,1089,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vossenbeek,7623MG,7623MG,BORNE,28,100.0,96.43,100,G4,1272,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Dam,7623MH,7623MH,BORNE,13,100.0,100.0,100,G4,1128,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Sluis,7623MJ,7623MJ,BORNE,13,100.0,100.0,100,G4,1424,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kolk,7623MK,7623MK,BORNE,17,100.0,70.59,100,G4,1324,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Stuw,7623ML,7623ML,BORNE,10,100.0,90.0,100,G4,1209,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Oeverlaan,7623MN,7623MN,BORNE,29,100.0,100.0,100,G4,1414,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Oude Rietkamp,7623MP,7623MP,BORNE,10,100.0,60.0,100,G4,1409,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Het Reef,7623NA,7623NA,BORNE,14,100.0,100.0,100,G4,1280,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Viskorf,7623NB,7623NB,BORNE,30,100.0,100.0,100,G4,1081,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Aalscheer,7623NC,7623NC,BORNE,26,100.0,100.0,100,G4,1104,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Aalscheer,7623ND,7623ND,BORNE,26,100.0,100.0,100,G4,1143,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Winde,7623NE,7623PB,BORNE,40,100.0,100.0,100,G4,1374,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Tuinlaan,7623PC,7623PC,BORNE,15,100.0,100.0,100,G4,1598,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Tuinlaan,7623PD,7623PD,BORNE,25,100.0,100.0,96,G4,1693,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Tuinlaan,7623PE,7623PE,BORNE,36,100.0,100.0,100,G4,1152,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lover,7623PG,7623PG,BORNE,19,100.0,94.74,100,G4,1060,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lover,7623PH,7623PJ,BORNE,16,100.0,100.0,100,G4,1467,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lover,7623PK,7623PK,BORNE,30,100.0,73.33,100,G4,1465,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lover,7623PL,7623PL,BORNE,38,100.0,100.0,100,G4,1141,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lover,7623PM,7623PM,BORNE,54,100.0,100.0,100,G4,1132,0.0,0.0
