net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Planthofsweg,7601PK,7601PK,ALMELO,20,100,80,30,1x35,4609,65,40
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bavinkelsweg,7601PM,7601PS,ALMELO,39,97,95,49,3x25,14672,100,69
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Voltastraat,7601PT,7601RK,ALMELO,26,92,96,65,1x35,6115,73,50
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Deldensestraat,7601RL,7601RL,ALMELO,18,89,100,61,1x35,3009,94,83
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Deldensestraat,7601RM,7601RM,ALMELO,17,100,100,82,1x35,2896,100,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Deldensestraat,7601RN,7601RN,ALMELO,20,100,100,70,1x35,2745,100,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Deldensestraat,7601RP,7601RP,ALMELO,16,100,100,100,1x35,3400,100,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Deldensestraat,7601RR,7601RR,ALMELO,14,100,100,93,1x35,2715,100,71
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Deldensestraat,7601RS,7601RS,ALMELO,21,100,95,71,1x35,2543,86,71
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Deldensestraat,7601RT,7601RT,ALMELO,29,76,100,76,1x35,2763,100,79
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Deldensestraat,7601RV,7601RV,ALMELO,22,95,100,82,1x35,3835,100,95
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Deldensestraat,7601RW,7601RW,ALMELO,18,89,100,44,1x35,2681,94,83
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Deldensestraat,7601RX,7601RX,ALMELO,29,83,100,86,1x35,2278,93,83
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Deldensestraat,7601RZ,7601RZ,ALMELO,22,95,100,73,1x35,5990,100,91
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hazelaarstraat,7601SB,7601SB,ALMELO,30,100,100,100,1x35,1666,90,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hazelaarstraat,7601SC,7601SC,ALMELO,26,100,100,96,1x35,1702,100,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hazelaarstraat,7601SE,7601SE,ALMELO,17,100,100,94,1x35,1962,88,76
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Klimopstraat,7601SG,7601SG,ALMELO,15,93,100,100,1x35,1659,80,67
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Klimopstraat,7601SH,7601SH,ALMELO,19,100,100,89,1x35,3081,95,79
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Klimopstraat,7601SJ,7601SJ,ALMELO,20,50,100,95,1x35,1604,90,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Klimopstraat,7601SK,7601SK,ALMELO,24,63,100,100,1x35,1460,92,67
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hulststraat,7601SL,7601SL,ALMELO,14,93,100,93,1x35,2287,93,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hulststraat,7601SM,7601SM,ALMELO,14,93,100,86,1x35,2165,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hulststraat,7601SN,7601SN,ALMELO,14,100,100,93,1x35,2183,100,79
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hulststraat,7601SP,7601SP,ALMELO,14,100,100,93,1x35,2630,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hoornbladstraat,7601SR,7601SR,ALMELO,20,100,100,85,1x35,2642,85,65
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Palmhof,7601ST,7601ST,ALMELO,29,62,97,93,1x35,2800,93,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oleanderhof,7601SV,7601SW,ALMELO,28,96,100,96,1x35,2164,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hoornbladstraat,7601SX,7601SX,ALMELO,20,100,100,80,1x35,3055,100,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hoornbladstraat,7601SZ,7601SZ,ALMELO,25,92,96,88,1x35,6857,100,80
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Seringenstraat,7601TC,7601TC,ALMELO,30,87,100,93,1x35,2012,100,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Seringenstraat,7601TD,7601TD,ALMELO,18,11,100,83,1x35,1541,89,94
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Seringenstraat,7601TE,7601TE,ALMELO,27,93,100,100,1x35,1824,100,96
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Seringenstraat,7601TG,7601TG,ALMELO,20,5,100,90,1x35,2245,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Goudenregenstraat,7601TJ,7601TJ,ALMELO,17,100,94,100,1x35,2066,94,94
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Goudenregenstraat,7601TK,7601TK,ALMELO,19,95,100,95,1x35,5749,95,95
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Goudenregenstraat,7601TL,7601TM,ALMELO,32,100,100,100,1x35,2702,97,94
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jasmijnstraat,7601TN,7601TN,ALMELO,16,88,100,100,1x35,2454,100,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jasmijnstraat,7601TP,7601TP,ALMELO,18,100,100,100,1x35,2637,100,72
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jasmijnstraat,7601TR,7601TR,ALMELO,16,94,100,100,1x35,2590,100,94
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jasmijnstraat,7601TS,7601TS,ALMELO,18,100,100,100,1x35,2926,94,94
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kroosstraat,7601TT,7601TT,ALMELO,20,60,100,60,1x35,2314,100,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kroosstraat,7601TV,7601TV,ALMELO,19,79,100,95,1x35,1951,100,95
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kroosstraat,7601TW,7601TW,ALMELO,24,25,100,100,1x35,1600,100,92
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kroosstraat,7601TX,7601TX,ALMELO,15,100,87,93,1x35,2446,87,80
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bremstraat,7601TZ,7601TZ,ALMELO,10,100,100,90,1x35,2300,100,80
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Lisdodde,7601VA,7601VA,ALMELO,20,100,100,100,1x35,1750,100,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Lisdodde,7601VB,7601VB,ALMELO,21,100,100,100,1x35,1378,100,71
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Nieuwlandsweg,7601VG,7601VL,ALMELO,49,96,98,69,1x35,3035,86,71
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Pijlkruidstraat,7601VM,7601VM,ALMELO,11,100,100,100,1x35,2646,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Pijlkruidstraat,7601VN,7601VP,ALMELO,29,100,97,83,1x35,3648,93,83
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kruisweg,7601VR,7601VS,ALMELO,23,100,100,96,1x35,2906,91,91
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Biezenstraat,7601VT,7601VT,ALMELO,19,100,100,89,1x35,3132,95,95
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Biezenstraat,7601VV,7601VV,ALMELO,20,100,100,100,1x35,3205,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Biezenstraat,7601VW,7601VW,ALMELO,20,100,100,95,1x35,3160,100,95
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Weth E van Dronkelaarpln,7601VX,7601VX,ALMELO,14,100,93,57,1x35,8701,100,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Weth E van Dronkelaarpln,7601VZ,7601VZ,ALMELO,15,93,93,67,1x35,3082,100,87
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rietstraat,7601XB,7601XB,ALMELO,14,100,100,100,1x35,2356,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rietstraat,7601XC,7601XC,ALMELO,14,100,100,100,1x35,2404,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rietstraat,7601XD,7601XD,ALMELO,20,95,100,100,1x35,2418,100,95
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rietstraat,7601XE,7601XE,ALMELO,16,100,100,94,1x35,2113,94,81
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rietstraat,7601XG,7601XG,ALMELO,13,100,100,92,1x35,2533,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rietstraat,7601XH,7601XH,ALMELO,17,100,100,100,1x35,2814,100,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rietstraat,7601XJ,7601XJ,ALMELO,25,100,100,84,1x35,3615,88,76
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rietstraat,7601XK,7601XK,ALMELO,19,100,100,89,1x35,2890,95,84
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rietstraat,7601XL,7601XL,ALMELO,20,100,100,95,1x35,2498,90,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rietstraat,7601XM,7601XN,ALMELO,24,100,100,88,1x35,2296,92,79
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rietstraat,7601XP,7601XP,ALMELO,13,100,100,100,1x35,2256,100,92
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rietstraat,7601XR,7601XR,ALMELO,14,100,100,86,1x35,2334,100,93
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Veldkersstraat,7601XS,7601XS,ALMELO,46,100,100,96,1x35,2967,100,89
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Zwanebloemstraat,7601XT,7601XT,ALMELO,24,100,100,96,1x35,2736,92,92
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Zwanebloemstraat,7601XV,7601XV,ALMELO,15,100,100,93,1x35,2776,100,67
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Zwanebloemstraat,7601XW,7601XW,ALMELO,11,91,100,91,1x35,2004,91,91
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Zwanebloemstraat,7601XX,7601XX,ALMELO,22,95,100,95,1x35,2101,100,91
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Zwanebloemstraat,7601XZ,7601XZ,ALMELO,19,89,100,95,1x35,2585,100,74
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vriezenveenseweg,7602AA,7602AB,ALMELO,21,95,100,76,1x35,5659,100,81
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vriezenveenseweg,7602AC,7602AC,ALMELO,18,83,100,78,1x35,3239,89,78
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vriezenveenseweg,7602AD,7602AD,ALMELO,20,85,100,75,1x35,3252,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vriezenveenseweg,7602AE,7602AE,ALMELO,16,100,100,81,1x35,2950,100,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vriezenveenseweg,7602AH,7602AH,ALMELO,17,94,100,76,1x35,2666,94,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vriezenveenseweg,7602AJ,7602AJ,ALMELO,23,100,100,65,1x35,4214,96,87
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vriezenveenseweg,7602AK,7602AK,ALMELO,24,92,100,75,1x35,5888,100,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vriezenveenseweg,7602AL,7602AL,ALMELO,15,93,100,100,1x35,2205,93,73
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Horstlaan,7602AM,7602AM,ALMELO,22,91,100,64,1x35,5465,100,73
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Horstlaan,7602AN,7602AN,ALMELO,22,82,100,64,1x35,2378,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Horstlaan,7602AP,7602AP,ALMELO,17,100,100,65,1x35,3756,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schelfhorstweg,7602AR,7602AR,ALMELO,16,81,100,44,1x35,3423,94,75
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Trouwehuislaan,7602AS,7602AV,ALMELO,28,89,100,75,1x35,4170,96,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oude Vriezenveenseweg,7602AW,7602AW,ALMELO,21,90,100,95,1x35,3335,90,81
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oude Vriezenveenseweg,7602AX,7602AX,ALMELO,17,94,100,59,1x35,2488,100,94
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oude Vriezenveenseweg,7602AZ,7602AZ,ALMELO,15,100,100,87,1x35,2413,100,93
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Frerikshuislaan,7602BA,7602BA,ALMELO,26,100,100,58,1x35,2678,100,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Frerikshuislaan,7602BB,7602BB,ALMELO,19,100,100,68,1x35,2252,95,68
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Frerikshuislaan,7602BC,7602BC,ALMELO,24,100,100,63,1x35,1502,100,96
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Frerikshuislaan,7602BD,7602BD,ALMELO,19,100,100,68,1x35,2274,100,89
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Frerikshuislaan,7602BE,7602BE,ALMELO,25,100,96,52,1x25,1567,96,96
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Frerikshuislaan,7602BG,7602BJ,ALMELO,28,79,100,93,1x35,2357,96,89
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Reuvekamplaan,7602BK,7602BK,ALMELO,12,83,100,50,1x25,2739,100,92
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grimberglaan,7602BL,7602BL,ALMELO,12,92,100,75,1x35,4008,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grimberglaan,7602BM,7602BM,ALMELO,12,83,100,67,1x25,2784,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Weidehuislaan,7602BN,7602BN,ALMELO,12,92,100,50,1x25,2900,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Weidehuislaan,7602BP,7602BP,ALMELO,12,100,100,83,1x35,2814,92,92
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Exoolaan,7602BR,7602BR,ALMELO,12,67,100,83,3x25,2961,100,75
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Exoolaan,7602BS,7602BS,ALMELO,11,91,100,73,3x25,5204,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Elsboerlaan,7602BT,7602BW,ALMELO,38,82,97,84,1x35,2996,97,89
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Groot Hag,7602BX,7602BX,ALMELO,13,85,100,100,1x35,3309,100,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Klein Hag,7602BZ,7602BZ,ALMELO,10,70,100,100,1x35,3826,100,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Noordikslaan,7602CA,7602CA,ALMELO,15,87,100,67,1x35,3671,100,93
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Noordikslaan,7602CB,7602CD,ALMELO,34,85,100,53,1x35,3502,97,94
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Noordikslaan,7602CE,7602CE,ALMELO,15,80,87,60,3x25,5083,100,80
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Noordikslaan,7602CG,7602CH,ALMELO,16,100,88,38,3x25,7134,88,75
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Manegeweg,7602CJ,7602CK,ALMELO,14,86,100,57,1x35,2437,93,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rengelinkstraat,7602CL,7602CL,ALMELO,17,94,100,47,1x25,2837,100,82
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rengelinkstraat,7602CM,7602CM,ALMELO,13,85,100,62,1x35,2504,92,92
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vissedijk,7602CN,7602CN,ALMELO,17,82,100,76,1x35,3375,94,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vissedijk,7602CP,7602CP,ALMELO,17,88,88,59,1x35,4721,88,71
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vissedijk,7602CR,7602CR,ALMELO,28,86,93,54,1x35,4295,96,79
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Slachthuiskade,7602CV,7602CV,ALMELO,16,88,94,63,3x25,9602,100,94
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Konigweg,7602CX,7602CZ,ALMELO,13,92,100,31,3x25,11044,85,69
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laan van Indië,7602DA,7602DA,ALMELO,18,17,100,83,3x25,6086,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laan van Indie,7602DB,7602DB,ALMELO,30,23,100,87,3x25,4043,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Scholl Engbertsstraat,7602DC,7602DC,ALMELO,13,15,100,100,3x25,2592,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vixseboxsestraat,7602DD,7602DD,ALMELO,55,38,98,95,3x25,5864,100,98
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kalverstraat,7602DE,7602DE,ALMELO,20,80,75,90,3x25,4672,95,75
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Van Wulfften Palthestr,7602DG,7602DG,ALMELO,28,79,57,100,3x25,2940,96,57
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Scholtenstraat,7602DK,7602DL,ALMELO,22,86,95,86,3x25,5521,100,95
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Salomonsonstraat,7602DM,7602DM,ALMELO,14,50,71,93,3x25,6860,100,71
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Ten Bosstraat,7602DN,7602DN,ALMELO,13,69,100,100,3x25,1689,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Salomonsonstraat,7602DP,7602DP,ALMELO,20,60,100,95,3x25,5121,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Lelyweg,7602EA,7602EC,ALMELO,18,100,94,44,3x25,16586,100,83
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Haven Noordzijde,7602EG,7602EG,ALMELO,14,100,100,71,1x35,3063,86,50
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Industriestraat,7602EK,7602EN,ALMELO,23,91,96,52,3x25,5368,91,74
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kolthofsingel,7602EP,7602ER,ALMELO,15,93,100,53,1x35,3354,100,93
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Mr. G.J. ter Kuilelaan,7602ES,7602EW,ALMELO,42,86,100,52,1x35,2979,98,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wethouder Schotveldlaan,7602EX,7602EX,ALMELO,20,80,100,55,1x35,2344,90,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,G A Leendertz-Ladeniusln,7602GA,7602GA,ALMELO,16,88,100,56,1x35,2689,94,81
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Weth K vd Sluijsln,7602GB,7602GB,ALMELO,17,94,100,65,1x35,3531,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Deken Reijgerslaan,7602GC,7602GE,ALMELO,31,84,100,48,1x35,3496,94,87
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hartkoornlaan,7602GG,7602GL,ALMELO,32,81,100,53,1x35,3618,97,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Dkn van der Waardenlaan,7602GM,7602GM,ALMELO,12,100,100,67,1x35,2934,92,92
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tijhofslaan,7602HA,7602HA,ALMELO,17,100,100,76,1x35,3715,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tijhofslaan,7602HB,7602HB,ALMELO,11,82,100,45,3x25,5186,100,91
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tijhofslaan,7602HC,7602HC,ALMELO,12,100,100,92,1x35,2813,92,75
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tijhofslaan,7602HD,7602HD,ALMELO,10,100,100,80,1x35,2731,100,80
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tijhofslaan,7602HE,7602HG,ALMELO,33,85,100,67,1x35,3491,88,79
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tijhofslaan,7602HH,7602HH,ALMELO,12,92,100,67,1x35,3788,83,58
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tijhofslaan,7602HJ,7602HJ,ALMELO,12,92,100,58,1x35,4729,92,92
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vrielinkslaan,7602HK,7602HL,ALMELO,24,96,100,79,1x35,2957,96,83
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rondhuisstraat,7602HM,7602HM,ALMELO,12,92,100,83,1x35,3229,92,58
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Volkerinksstraat,7602HN,7602HP,ALMELO,26,85,100,85,1x35,3783,88,69
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sluiskade Noordzijde,7602HR,7602HR,ALMELO,12,83,83,42,3x25,10575,92,67
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sluiskade Noordzijde,7602HS,7602HV,ALMELO,22,95,95,50,1x35,4388,95,91
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sluiskade Noordzijde,7602HW,7602HW,ALMELO,10,90,100,50,1x35,3929,100,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sluiskade Noordzijde,7602HX,7602HX,ALMELO,10,90,100,60,1x35,4692,100,80
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kanaalweg,7602JA,7602JA,ALMELO,14,93,100,57,1x35,3846,100,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Esheksweg,7602JB,7602JC,ALMELO,22,91,100,73,1x35,3660,86,59
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Parkweg,7602JD,7602JD,ALMELO,11,91,100,64,1x35,3343,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Parkweg,7602JE,7602JE,ALMELO,11,91,91,73,1x35,3821,100,64
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Parkweg,7602JG,7602JJ,ALMELO,31,84,97,58,1x35,3893,90,84
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kogellaan,7602JK,7602JK,ALMELO,19,84,100,68,1x35,3034,100,84
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kogellaan,7602JL,7602JS,ALMELO,41,93,100,54,3x25,7832,95,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Ootmarsumsestraat,7602JW,7602JW,ALMELO,11,91,100,55,1x35,3500,100,73
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Roskamstraat,7602JX,7602JX,ALMELO,58,100,100,90,1x35,1758,98,93
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Roskamstraat,7602JZ,7602JZ,ALMELO,85,100,100,100,1x35,1599,100,98
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Turfkade,7602PA,7602PC,ALMELO,39,87,90,56,3x25,14367,97,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Plesmanweg,7602PD,7602PD,ALMELO,20,100,100,25,3x25,15459,85,50
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Plesmanweg,7602PE,7602PE,ALMELO,14,100,86,36,3x25,18013,93,57
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Van den Broekeweg,7602PG,7602PG,ALMELO,19,100,47,79,3x25,8753,100,47
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Van den Broekeweg,7602PH,7602PJ,ALMELO,16,100,88,19,3x25,15711,81,63
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Anthony Fokkerweg,7602PK,7602PN,ALMELO,30,87,100,43,3x25,5698,93,77
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Aadijk,7602PP,7602PP,ALMELO,18,100,89,44,3x25,19345,78,67
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sluisweg,7602PR,7602PT,ALMELO,23,91,96,48,3x25,9340,87,83
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vriezenveenseweg,7602PV,7602PV,ALMELO,12,100,100,42,3x25,5849,92,92
