net_manager,purchase_area,street,zipcode_from,zipcode_to,city,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc,num_connections
westland-infra,871687800090000015,KRAAIJESTEIJN,2675RB,2675RB,HONSELERSDIJK,88.0,100.0,100,80,1x35,3160,96.0,44.0,25
westland-infra,871687800090000015,KRAAIJESTEIJN,2675RC,2675RC,HONSELERSDIJK,94.44,100.0,100,72,1x35,2286,38.89,16.67,18
westland-infra,871687800090000015,ELISABETHVLOED,2675RD,2675RD,HONSELERSDIJK,86.36,100.0,100,91,1x35,3272,100.0,50.0,22
westland-infra,871687800090000015,BIESBOS,2675RE,2675RE,HONSELERSDIJK,100.0,100.0,100,82,1x35,3469,100.0,64.71,17
westland-infra,871687800090000015,ACHTER DE DIJK,2675RG,2675RG,HONSELERSDIJK,85.71,100.0,100,93,1x35,3665,100.0,71.43,14
westland-infra,871687800090000015,PUNTER,2675RH,2675RH,HONSELERSDIJK,95.24,100.0,100,90,1x35,3338,100.0,9.52,21
westland-infra,871687800090000015,SCHOENER,2675RK,2675RK,HONSELERSDIJK,96.0,100.0,100,84,1x35,3281,100.0,12.0,25
westland-infra,871687800090000015,WESTLANDER,2675RL,2675RL,HONSELERSDIJK,84.0,100.0,100,76,1x35,3757,100.0,24.0,25
westland-infra,871687800090000015,WESTLANDER,2675RM,2675RM,HONSELERSDIJK,87.5,100.0,100,79,1x35,3843,100.0,12.5,24
westland-infra,871687800090000015,TJALK,2675RR,2675RR,HONSELERSDIJK,94.29,100.0,100,77,1x35,2899,100.0,5.71,35
westland-infra,871687800090000015,GROENELAAN,2675RS,2675RS,HONSELERSDIJK,100.0,100.0,100,74,1x35,5181,100.0,14.71,34
westland-infra,871687800090000015,GROENELAAN,2675RT,2675SE,HONSELERSDIJK,76.92,100.0,100,62,3x25,9881,92.31,38.46,39
westland-infra,871687800090000015,NIEUWE TUINEN,2675SG,2675SG,HONSELERSDIJK,80.0,100.0,100,80,3x25,11031,100.0,40.0,10
westland-infra,871687800090000015,VOGELAER,2675SH,2675SJ,HONSELERSDIJK,89.47,100.0,100,79,3x25,6028,94.74,10.53,19
westland-infra,871687800090000015,HAAGKAMP,2675SK,2675SL,HONSELERSDIJK,95.24,100.0,100,57,1x35,3359,76.19,57.14,21
westland-infra,871687800090000015,2E VAN REENENSTRAAT,2675SM,2675ST,HONSELERSDIJK,95.65,100.0,100,85,1x35,3440,80.43,56.52,46
westland-infra,871687800090000015,MARIENDIJK,2675SV,2675SV,HONSELERSDIJK,90.48,100.0,100,48,1x35,5516,76.19,23.81,21
westland-infra,871687800090000015,MARIENDIJK,2675SW,2675SW,HONSELERSDIJK,88.24,100.0,100,65,3x25,6535,82.35,47.06,17
westland-infra,871687800090000015,MARIENDIJK,2675SX,2675SX,HONSELERSDIJK,94.44,100.0,100,78,3x25,11719,100.0,16.67,18
westland-infra,871687800090000015,MARIENDIJK,2675SZ,2675SZ,HONSELERSDIJK,77.27,100.0,100,68,3x25,8567,81.82,59.09,22
westland-infra,871687800090000015,VAN BUERENLAAN,2675TA,2675TB,HONSELERSDIJK,100.0,98.33,100,83,1x35,5875,95.0,5.0,60
westland-infra,871687800090000015,HORDIJKHOF,2675TC,2675TC,HONSELERSDIJK,90.0,100.0,100,90,1x35,2601,100.0,30.0,10
westland-infra,871687800090000015,BURG HOOGENBOOMSTRAAT,2675TD,2675TE,HONSELERSDIJK,95.45,100.0,100,64,1x35,4048,72.73,27.27,22
westland-infra,871687800090000015,BURG HOOGENBOOMSTRAAT,2675TG,2675TG,HONSELERSDIJK,100.0,100.0,100,79,1x35,2588,71.43,50.0,14
westland-infra,871687800090000015,VAN DER TRAPPENSTRAAT,2675TH,2675TH,HONSELERSDIJK,94.44,100.0,100,83,1x35,2860,72.22,50.0,18
westland-infra,871687800090000015,VAN DER TRAPPENSTRAAT,2675TJ,2675TJ,HONSELERSDIJK,94.12,100.0,100,88,1x35,2300,64.71,58.82,17
westland-infra,871687800090000015,NOORDUYNKADE,2675TK,2675TK,HONSELERSDIJK,100.0,100.0,100,79,1x35,1728,42.86,28.57,14
westland-infra,871687800090000015,NOORDUYNKADE,2675TL,2675TL,HONSELERSDIJK,100.0,100.0,100,95,1x35,2654,85.71,47.62,21
westland-infra,871687800090000015,NOORDUYNSTRAAT,2675TM,2675TM,HONSELERSDIJK,100.0,100.0,100,60,1x35,2130,68.0,20.0,25
westland-infra,871687800090000015,NOORDUYNSTRAAT,2675TN,2675TN,HONSELERSDIJK,100.0,100.0,100,85,1x35,1737,50.0,30.0,20
westland-infra,871687800090000015,PIJNACKER HORDIJKLAAN,2675TP,2675TP,HONSELERSDIJK,100.0,100.0,100,91,1x35,1998,100.0,9.09,11
westland-infra,871687800090000015,PIJNACKER HORDIJKLAAN,2675TR,2675TR,HONSELERSDIJK,100.0,100.0,100,81,1x35,1999,76.92,38.46,26
westland-infra,871687800090000015,VAN DER GOESSTRAAT,2675TS,2675TS,HONSELERSDIJK,100.0,100.0,100,67,1x35,4155,94.44,27.78,18
westland-infra,871687800090000015,VAN DER GOESSTRAAT,2675TT,2675TT,HONSELERSDIJK,100.0,100.0,100,68,1x35,3870,63.16,26.32,19
westland-infra,871687800090000015,VAN DER GOESSTRAAT,2675TV,2675TV,HONSELERSDIJK,81.82,100.0,100,55,1x35,8705,90.91,45.45,11
westland-infra,871687800090000015,VAN DER GOESSTRAAT,2675TW,2675TW,HONSELERSDIJK,100.0,100.0,100,84,1x35,2464,73.68,52.63,19
westland-infra,871687800090000015,J V OLDENBARNEVELDTSTR,2675TX,2675TX,HONSELERSDIJK,100.0,100.0,100,70,3x25,5922,90.0,30.0,10
westland-infra,871687800090000015,J V OLDENBARNEVELDTSTR,2675TZ,2675TZ,HONSELERSDIJK,91.67,100.0,100,83,1x35,2441,66.67,33.33,12
westland-infra,871687800090000015,VAN HEIJSTLAAN,2675VA,2675VA,HONSELERSDIJK,87.5,100.0,100,63,3x25,4603,100.0,37.5,16
westland-infra,871687800090000015,VAN HEIJSTLAAN,2675VB,2675VC,HONSELERSDIJK,64.29,100.0,100,61,1x35,4469,100.0,25.0,28
westland-infra,871687800090000015,HARTWIGSENSTRAAT,2675VD,2675VD,HONSELERSDIJK,41.67,100.0,100,75,1x35,4130,100.0,8.33,12
westland-infra,871687800090000015,VAN DER MARELSTRAAT,2675VE,2675VE,HONSELERSDIJK,87.1,100.0,100,84,1x35,2442,100.0,6.45,31
westland-infra,871687800090000015,KIEVITSTRAAT,2675VG,2675VH,HONSELERSDIJK,94.74,100.0,100,79,1x35,2665,89.47,31.58,19
westland-infra,871687800090000015,KIEVITSTRAAT,2675VJ,2675VL,HONSELERSDIJK,100.0,100.0,100,57,3x25,2644,71.43,14.29,28
westland-infra,871687800090000015,MERELSTRAAT,2675VM,2675VN,HONSELERSDIJK,100.0,100.0,100,60,1x35,2565,76.0,24.0,25
westland-infra,871687800090000015,MERELSTRAAT,2675VP,2675VS,HONSELERSDIJK,100.0,100.0,100,56,1x35,5028,72.22,8.33,36
westland-infra,871687800090000015,PATRIJSLAAN,2675VT,2675VT,HONSELERSDIJK,100.0,100.0,100,78,1x35,2973,66.67,11.11,18
westland-infra,871687800090000015,PATRIJSLAAN,2675VV,2675VV,HONSELERSDIJK,100.0,100.0,100,50,1x35,2802,50.0,5.56,18
westland-infra,871687800090000015,PATRIJSLAAN,2675VW,2675VW,HONSELERSDIJK,100.0,100.0,100,59,1x35,2690,70.59,23.53,17
westland-infra,871687800090000015,PATRIJSLAAN,2675VX,2675VX,HONSELERSDIJK,91.67,100.0,100,50,1x35,2390,58.33,16.67,12
westland-infra,871687800090000015,PATRIJSLAAN,2675VZ,2675VZ,HONSELERSDIJK,86.67,100.0,100,60,1x35,3882,100.0,20.0,15
westland-infra,871687800090000015,HAVIKSHORST,2675WB,2675WB,HONSELERSDIJK,100.0,100.0,100,60,3x25,2646,100.0,75.0,20
westland-infra,871687800090000015,HAVIKSHORST,2675WC,2675WC,HONSELERSDIJK,100.0,100.0,100,89,1x35,2373,94.74,68.42,19
westland-infra,871687800090000015,VALKEHORST,2675WD,2675WD,HONSELERSDIJK,86.49,100.0,100,51,3x25,3093,94.59,72.97,37
westland-infra,871687800090000015,VALKEHORST,2675WE,2675WE,HONSELERSDIJK,96.43,100.0,100,54,1x35,2848,89.29,67.86,28
westland-infra,871687800090000015,RAVEHORST,2675WG,2675WG,HONSELERSDIJK,100.0,100.0,100,75,1x35,2581,66.67,25.0,12
westland-infra,871687800090000015,RAVEHORST,2675WH,2675WH,HONSELERSDIJK,91.67,100.0,100,50,1x35,2831,75.0,16.67,12
westland-infra,871687800090000015,ADELAARSHORST,2675WJ,2675WJ,HONSELERSDIJK,75.0,100.0,100,83,1x35,6826,75.0,83.33,12
westland-infra,871687800090000015,BUIZERDHORST,2675WK,2675WL,HONSELERSDIJK,79.31,100.0,100,83,1x35,2537,96.55,51.72,29
westland-infra,871687800090000015,STRIJPHORST,2675WN,2675WP,HONSELERSDIJK,96.67,100.0,100,63,1x35,4572,100.0,80.0,30
westland-infra,871687800090000015,UILEHORST,2675WR,2675WR,HONSELERSDIJK,83.33,100.0,100,83,1x35,3391,100.0,75.0,12
westland-infra,871687800090000015,UILEHORST,2675WS,2675WS,HONSELERSDIJK,94.23,100.0,100,81,1x35,3690,92.31,30.77,52
westland-infra,871687800090000015,SPERWERHORST,2675WT,2675WT,HONSELERSDIJK,78.57,100.0,100,86,1x35,4399,100.0,71.43,14
westland-infra,871687800090000015,SPERWERHORST,2675WV,2675WV,HONSELERSDIJK,95.65,100.0,100,91,1x35,3428,100.0,95.65,23
westland-infra,871687800090000015,WOUWENHORST,2675WW,2675WW,HONSELERSDIJK,41.67,100.0,100,100,1x35,2557,100.0,100.0,12
westland-infra,871687800090000015,ARENDSHORST,2675WX,2675WX,HONSELERSDIJK,73.81,100.0,100,69,1x35,4832,97.62,30.95,42
westland-infra,871687800090000015,ARENDSHORST,2675WZ,2675WZ,HONSELERSDIJK,100.0,100.0,100,54,3x25,3051,94.87,2.56,39
westland-infra,871687800090000015,VAN POELJESTRAAT,2675XA,2675XA,HONSELERSDIJK,100.0,100.0,100,90,1x35,2031,100.0,100.0,20
westland-infra,871687800090000015,ARISTOTELESSTRAAT,2675XB,2675XB,HONSELERSDIJK,90.91,100.0,100,91,1x35,3495,100.0,100.0,11
westland-infra,871687800090000015,PLATOSTRAAT,2675XC,2675XC,HONSELERSDIJK,78.13,100.0,100,94,1x35,3448,100.0,100.0,32
westland-infra,871687800090000015,SOCRATESSTRAAT,2675XD,2675XD,HONSELERSDIJK,67.86,96.43,100,61,1x35,3836,100.0,96.43,28
westland-infra,871687800090000015,CONDORHORST,2675XE,2675XK,HONSELERSDIJK,80.49,100.0,100,73,1x35,2537,60.98,14.63,41
westland-infra,871687800090000015,DE HUNSELAER,2675XL,2675XM,HONSELERSDIJK,100.0,100.0,100,59,1x35,1835,17.65,5.88,17
westland-infra,871687800090000015,DE HUNSELAER,2675XN,2675XN,HONSELERSDIJK,100.0,100.0,100,54,1x35,3967,19.23,7.69,26
westland-infra,871687800090000015,DE HUNSELAER,2675XP,2675XP,HONSELERSDIJK,100.0,100.0,100,58,1x35,1954,25.0,0.0,12
westland-infra,871687800090000015,DE HUNSELAER,2675XR,2675XR,HONSELERSDIJK,100.0,100.0,100,50,1x35,2047,8.33,0.0,12
westland-infra,871687800090000015,FAZANTLAAN,2675XS,2675XS,HONSELERSDIJK,87.5,100.0,100,67,3x25,2724,91.67,25.0,24
westland-infra,871687800090000015,FAZANTLAAN,2675XT,2675XV,HONSELERSDIJK,100.0,100.0,100,62,1x35,3490,85.71,28.57,21
westland-infra,871687800090000015,NACHTEGAALSTRAAT,2675XW,2675XW,HONSELERSDIJK,100.0,100.0,100,50,1x35,4948,81.25,43.75,16
westland-infra,871687800090000015,NACHTEGAALSTRAAT,2675XX,2676AB,HONSELERSDIJK,89.47,100.0,100,50,3x25,5101,86.84,55.26,38
westland-infra,871687800090000015,MAASDIJK,2676AC,2676AC,MAASDIJK,92.31,100.0,100,54,3x25,4835,92.31,69.23,13
westland-infra,871687800090000015,MAASDIJK,2676AD,2676AD,MAASDIJK,90.0,100.0,100,60,1x35,3927,100.0,95.0,20
westland-infra,871687800090000015,MAASDIJK,2676AE,2676AE,MAASDIJK,81.48,100.0,100,41,3x25,12756,88.89,81.48,27
westland-infra,871687800090000015,MAASDIJK,2676AG,2676AG,MAASDIJK,80.0,100.0,100,55,3x25,5574,100.0,85.0,20
westland-infra,871687800090000015,MAASDIJK,2676AH,2676AH,MAASDIJK,79.17,100.0,100,46,1x35,4434,95.83,83.33,24
westland-infra,871687800090000015,KLEINE HEI,2676AJ,2676AL,MAASDIJK,85.71,100.0,100,63,1x35,3772,94.29,82.86,35
westland-infra,871687800090000015,WILLEM III STRAAT,2676AM,2676AM,MAASDIJK,64.71,100.0,100,65,1x35,3419,100.0,88.24,17
westland-infra,871687800090000015,WILLEM III STRAAT,2676AN,2676AN,MAASDIJK,90.0,100.0,100,60,1x35,3693,100.0,100.0,10
westland-infra,871687800090000015,WALDECK PYRMONTSTRAAT,2676AP,2676AP,MAASDIJK,100.0,100.0,100,50,3x25,4108,87.5,75.0,16
westland-infra,871687800090000015,WALDECK PYRMONTSTRAAT,2676AR,2676AR,MAASDIJK,92.31,100.0,100,77,1x35,2702,100.0,92.31,13
westland-infra,871687800090000015,PRINSES BEATRIXSTRAAT,2676AS,2676AT,MAASDIJK,100.0,100.0,100,81,1x35,1715,90.48,80.95,21
westland-infra,871687800090000015,PRINSES MARGRIETSTRAAT,2676AV,2676AV,MAASDIJK,100.0,100.0,100,93,1x35,2485,100.0,92.86,14
westland-infra,871687800090000015,PRINSES MARIJKESTRAAT,2676AW,2676AW,MAASDIJK,100.0,100.0,100,70,1x35,8654,100.0,100.0,10
westland-infra,871687800090000015,NASSAUSTRAAT,2676AX,2676AX,MAASDIJK,81.82,100.0,100,55,1x35,10510,100.0,90.91,11
westland-infra,871687800090000015,ABEL TASMANSTRAAT,2676AZ,2676AZ,MAASDIJK,100.0,100.0,100,77,1x35,2779,84.62,84.62,13
westland-infra,871687800090000015,CORNELIS HOUTMANPLEIN,2676BA,2676BA,MAASDIJK,100.0,100.0,100,58,1x35,6009,100.0,91.67,12
westland-infra,871687800090000015,PRINSES MARIANNEPLEIN,2676BB,2676BC,MAASDIJK,91.67,100.0,100,63,1x35,3915,95.83,87.5,24
westland-infra,871687800090000015,TUINDERSWEG,2676BD,2676BD,MAASDIJK,85.29,100.0,100,68,3x25,10149,94.12,82.35,34
westland-infra,871687800090000015,TUINDERSWEG,2676BE,2676BG,MAASDIJK,78.38,100.0,100,49,3x25,3722,94.59,89.19,37
westland-infra,871687800090000015,TUINDERSWEG,2676BH,2676BH,MAASDIJK,86.96,100.0,100,52,3x25,6277,100.0,95.65,23
westland-infra,871687800090000015,TUINDERSWEG,2676BJ,2676BJ,MAASDIJK,77.42,100.0,100,52,1x35,6013,100.0,96.77,31
westland-infra,871687800090000015,PETTENDIJK,2676BK,2676BK,MAASDIJK,100.0,100.0,100,64,3x25,11493,90.91,81.82,11
westland-infra,871687800090000015,LANGE KRUISWEG,2676BL,2676BL,MAASDIJK,90.0,100.0,100,60,3x25,21403,100.0,85.0,20
westland-infra,871687800090000015,LANGE KRUISWEG,2676BM,2676BM,MAASDIJK,83.87,100.0,100,48,3x25,11804,100.0,77.42,31
westland-infra,871687800090000015,LANGE KRUISWEG,2676BN,2676BN,MAASDIJK,87.5,100.0,100,50,1x35,4982,100.0,78.13,32
westland-infra,871687800090000015,ORANJEVELD,2676BP,2676BP,MAASDIJK,77.78,100.0,100,61,3x25,11291,100.0,80.56,36
westland-infra,871687800090000015,GEERBOS,2676BR,2676BR,MAASDIJK,92.31,100.0,100,62,3x25,12694,84.62,53.85,13
westland-infra,871687800090000015,KORTE KRUISWEG,2676BS,2676BS,MAASDIJK,77.08,97.92,100,52,3x25,6853,95.83,83.33,48
westland-infra,871687800090000015,NOLLAANTJE,2676BT,2676BT,MAASDIJK,60.0,100.0,100,53,3x25,4923,100.0,73.33,15
westland-infra,871687800090000015,NOLLAANTJE,2676BV,2676BV,MAASDIJK,50.0,100.0,100,38,3x25,11744,100.0,93.75,16
westland-infra,871687800090000015,NOLLAANTJE,2676BW,2676BW,MAASDIJK,85.0,100.0,100,45,1x35,6563,85.0,70.0,20
westland-infra,871687800090000015,KAAPSEBOS,2676BX,2676BZ,MAASDIJK,75.0,100.0,100,50,3x25,10616,100.0,70.0,20
westland-infra,871687800090000015,DE HOOGT,2676CA,2676CA,MAASDIJK,76.92,100.0,100,62,3x25,11464,100.0,92.31,13
westland-infra,871687800090000015,PRINS CONSTANTIJNSTRAAT,2676CB,2676CD,MAASDIJK,87.88,100.0,100,85,1x35,2874,100.0,93.94,33
westland-infra,871687800090000015,PRINS CLAUSSTRAAT,2676CE,2676CE,MAASDIJK,92.31,100.0,100,92,1x35,3528,100.0,100.0,13
westland-infra,871687800090000015,PRINS CLAUSSTRAAT,2676CG,2676CK,MAASDIJK,70.59,100.0,100,84,1x35,3350,100.0,94.12,51
westland-infra,871687800090000015,ORANJEPOLDERWEG,2676CL,2676CL,MAASDIJK,75.0,100.0,100,50,3x25,8031,100.0,58.33,12
westland-infra,871687800090000015,ORANJEPOLDERWEG,2676CM,2676CN,MAASDIJK,90.0,100.0,100,90,3x25,11400,95.0,85.0,20
westland-infra,871687800090000015,DE VIERDE HOEVE,2676CP,2676CP,MAASDIJK,72.22,94.44,100,72,3x25,9215,94.44,77.78,18
westland-infra,871687800090000015,DE DERDE HOEVE,2676CR,2676CS,MAASDIJK,97.14,100.0,100,83,3x25,6727,94.29,74.29,35
westland-infra,871687800090000015,DE CORDESSTRAAT,2676CT,2676CT,MAASDIJK,71.43,100.0,100,86,1x35,2849,100.0,92.86,14
westland-infra,871687800090000015,KEYSERSTRAAT,2676CV,2676CV,MAASDIJK,94.44,100.0,100,72,1x35,3294,100.0,83.33,18
westland-infra,871687800090000015,MAASAMBACHT,2676CW,2676CX,MAASDIJK,81.58,100.0,100,71,1x35,4239,97.37,92.11,38
westland-infra,871687800090000015,VAN DEN RIJNSTRAAT,2676CZ,2676CZ,MAASDIJK,92.0,100.0,100,76,1x35,3467,100.0,88.0,25
westland-infra,871687800090000015,ORANJEVELD,2676DA,2676DK,MAASDIJK,94.23,100.0,100,98,1x35,2724,96.15,90.38,52
westland-infra,871687800090000015,PRINSES MAXIMASTRAAT,2676DZ,2676DZ,MAASDIJK,69.23,100.0,100,77,1x35,5631,92.31,84.62,13
westland-infra,871687800090000015,NOLWEG,2676LB,2676LB,MAASDIJK,81.82,100.0,100,73,3x25,5171,90.91,72.73,11
westland-infra,871687800090000015,MAASDIJK,2676LC,2676LC,MAASDIJK,90.48,100.0,100,57,3x25,6756,95.24,66.67,21
westland-infra,871687800090000015,SCHENKELDIJK,2676LD,2676LE,MAASDIJK,88.24,100.0,100,38,3x25,21388,94.12,64.71,34
westland-infra,871687800090000015,COLDENHOVELAAN,2676LG,2676LJ,MAASDIJK,96.0,100.0,100,40,3x35,18682,96.0,48.0,25
westland-infra,871687800090000015,WESTGAAG,2676LK,2676LM,MAASDIJK,100.0,100.0,100,41,3x25,27758,89.19,72.97,37
westland-infra,871687800090000015,HONDERDLAND,2676LS,2676LT,MAASDIJK,100.0,100.0,100,67,3x25,14489,88.76,59.55,89
westland-infra,871687800090000015,HONDERDLAND,2676LV,2676LV,MAASDIJK,97.3,100.0,100,64,3x25,9734,98.65,82.43,74
westland-infra,871687800090000015,ORANJESLUISWEG,2676NA,2676NB,MAASDIJK,85.71,100.0,100,76,3x25,11663,80.95,61.9,21
westland-infra,871687800090000015,OUDEDIJK,2676NC,2676TA,MAASDIJK,100.0,100.0,100,56,1x35,2494,96.3,74.07,27
westland-infra,871687800090000015,ORANJEWERF,2676TB,2676TB,MAASDIJK,89.66,100.0,100,93,1x35,3675,100.0,89.66,29
westland-infra,871687800090000015,ORANJEWERF,2676TC,2676TC,MAASDIJK,94.12,100.0,100,94,1x35,2632,100.0,100.0,17
westland-infra,871687800090000015,ORANJEWERF,2676TD,2676TD,MAASDIJK,96.0,100.0,100,96,1x35,2925,100.0,88.0,25
westland-infra,871687800090000015,ALETTA RUTGERSSTRAAT,2676TX,2676TX,MAASDIJK,20.0,96.67,100,93,1x35,2699,100.0,96.67,30
westland-infra,871687800090000015,VOOMBERGHLAAN,2676TZ,2676VA,MAASDIJK,64.0,100.0,100,72,1x35,3325,96.0,96.0,25
westland-infra,871687800090000015,VROUWE VAN LOONSTRAAT,2676VB,2676VB,MAASDIJK,82.05,100.0,100,64,1x35,4612,100.0,92.31,39
westland-infra,871687800090000015,KORTENAERSTRAAT,2676VC,2676VC,MAASDIJK,58.33,91.67,100,67,1x35,2310,100.0,83.33,12
westland-infra,871687800090000015,KORTENAERSTRAAT,2676VD,2676VD,MAASDIJK,94.74,100.0,100,84,1x35,4047,100.0,100.0,19
westland-infra,871687800090000015,KORTENAERSTRAAT,2676VE,2676VE,MAASDIJK,94.74,100.0,100,84,1x35,3334,94.74,94.74,19
westland-infra,871687800090000015,KORTENAERSTRAAT,2676VG,2676VH,MAASDIJK,95.65,100.0,100,74,1x35,3472,100.0,95.65,23
westland-infra,871687800090000015,ZOUTMANSTRAAT,2676VJ,2676VJ,MAASDIJK,100.0,100.0,100,83,1x35,3646,100.0,91.67,12
westland-infra,871687800090000015,VAN BRAKELSTRAAT,2676VK,2676VK,MAASDIJK,92.31,100.0,100,92,1x35,2473,100.0,100.0,13
westland-infra,871687800090000015,VAN BRAKELSTRAAT,2676VL,2676VL,MAASDIJK,100.0,100.0,100,91,1x35,3268,81.82,72.73,11
westland-infra,871687800090000015,ALMONDESTRAAT,2676VM,2676VM,MAASDIJK,100.0,100.0,100,50,1x35,2847,85.71,57.14,14
westland-infra,871687800090000015,PRINSENLAAN,2676VN,2676VP,MAASDIJK,84.0,100.0,100,52,1x35,6531,96.0,72.0,25
westland-infra,871687800090000015,JAN EVERTSENSTRAAT,2676VR,2676VS,MAASDIJK,100.0,100.0,100,80,1x35,2818,93.33,100.0,15
westland-infra,871687800090000015,PIET HEINSTRAAT,2676VT,2676VT,MAASDIJK,100.0,100.0,100,64,1x35,2853,100.0,90.91,11
westland-infra,871687800090000015,CALLENBURGHSTRAAT,2676VV,2676VV,MAASDIJK,100.0,100.0,100,89,1x35,3520,89.47,89.47,19
westland-infra,871687800090000015,CALLENBURGHSTRAAT,2676VW,2676VX,MAASDIJK,95.45,100.0,100,73,1x35,3060,100.0,90.91,22
westland-infra,871687800090000015,DE RUYTERSTRAAT,2676VZ,2676VZ,MAASDIJK,92.86,100.0,100,79,1x35,3099,100.0,92.86,14
westland-infra,871687800090000015,DE RUYTERSTRAAT,2676XA,2676XC,MAASDIJK,96.55,100.0,100,72,1x35,1857,86.21,75.86,29
westland-infra,871687800090000015,DE RUYTERSTRAAT,2676XD,2676XD,MAASDIJK,100.0,100.0,100,67,1x35,2109,77.78,72.22,18
westland-infra,871687800090000015,CORNELIS HOUTMANPLEIN,2676XE,2676XG,MAASDIJK,100.0,100.0,100,52,1x35,3343,90.48,76.19,21
westland-infra,871687800090000015,TROMPSTRAAT,2676XH,2676XJ,MAASDIJK,96.67,100.0,100,80,1x35,3544,100.0,93.33,30
westland-infra,871687800090000015,KORTE KRUISWEG,2676XK,2676XK,MAASDIJK,91.67,100.0,100,58,3x25,3848,87.5,79.17,24
westland-infra,871687800090000015,KORTE KRUISWEG,2676XL,2676XL,MAASDIJK,91.43,100.0,100,80,1x35,2397,100.0,94.29,35
westland-infra,871687800090000015,KORTE KRUISWEG,2676XM,2676XM,MAASDIJK,100.0,100.0,100,86,1x35,3114,88.57,80.0,35
westland-infra,871687800090000015,ORANJEPLEIN,2676XP,2676XP,MAASDIJK,100.0,100.0,100,75,1x35,5227,97.5,75.0,40
westland-infra,871687800090000015,PRINSES WILHELMINASTRAAT,2676XT,2676XT,MAASDIJK,90.91,100.0,100,64,1x35,6719,81.82,81.82,11
westland-infra,871687800090000015,KERKHOFLAAN,2676XV,2676XX,MAASDIJK,100.0,100.0,100,88,1x35,3063,95.83,70.83,24
westland-infra,871687800090000015,WILLEM LODEWIJKSTRAAT,2676XZ,2676XZ,MAASDIJK,100.0,100.0,100,92,1x35,2449,100.0,91.67,12
westland-infra,871687800090000015,KIJCKERWEG,2678AA,2678AB,DE LIER,88.24,100.0,100,59,1x35,8338,97.06,76.47,34
westland-infra,871687800090000015,KIJCKERWEG,2678AC,2678AC,DE LIER,87.5,100.0,100,53,3x25,18236,100.0,85.0,40
westland-infra,871687800090000015,KIJCKERWEG,2678AD,2678AE,DE LIER,76.92,100.0,100,62,1x35,4893,96.15,92.31,26
westland-infra,871687800090000015,KIJCKERWEG,2678AG,2678AG,DE LIER,81.48,100.0,100,48,1x35,9578,100.0,77.78,27
westland-infra,871687800090000015,NIEUWE TUINEN,2678AH,2678AH,DE LIER,66.67,100.0,100,80,3x25,8677,100.0,93.33,15
westland-infra,871687800090000015,NIEUWE TUINEN,2678AJ,2678AJ,DE LIER,68.75,100.0,100,63,3x25,5210,100.0,93.75,16
westland-infra,871687800090000015,NIEUWE TUINEN,2678AK,2678AK,DE LIER,70.0,100.0,100,60,3x25,5739,90.0,90.0,10
westland-infra,871687800090000015,BURGEMEESTER CRAMERLAAN,2678AL,2678AL,DE LIER,93.33,100.0,100,47,3x25,6573,100.0,100.0,15
westland-infra,871687800090000015,BURGEMEESTER CRAMERLAAN,2678AM,2678AM,DE LIER,90.48,100.0,100,90,1x35,2756,100.0,85.71,21
westland-infra,871687800090000015,BURGEMEESTER CRAMERLAAN,2678AN,2678AN,DE LIER,91.67,100.0,100,54,1x35,8213,100.0,79.17,24
westland-infra,871687800090000015,JAN STEENSTRAAT,2678AP,2678AP,DE LIER,100.0,100.0,100,64,1x35,1913,100.0,90.91,11
westland-infra,871687800090000015,JAN VERMEERPLEIN,2678AR,2678AR,DE LIER,89.19,100.0,100,54,3x25,4040,94.59,83.78,37
westland-infra,871687800090000015,PIETER DE HOOGHSTRAAT,2678AS,2678AS,DE LIER,100.0,100.0,100,89,1x35,2026,94.74,94.74,19
westland-infra,871687800090000015,REMBRANDTSTRAAT,2678AT,2678AT,DE LIER,80.0,100.0,100,65,1x35,4174,95.0,100.0,20
westland-infra,871687800090000015,VAN WEELYSTRAAT,2678AV,2678AV,DE LIER,84.21,100.0,100,58,1x35,6962,100.0,94.74,19
westland-infra,871687800090000015,DOMPAD,2678AW,2678AX,DE LIER,87.5,100.0,100,80,1x35,4485,100.0,97.5,40
westland-infra,871687800090000015,OOSTERLEE,2678AZ,2678AZ,DE LIER,90.48,100.0,100,81,1x35,3102,100.0,90.48,21
westland-infra,871687800090000015,BLEIJENBURG,2678BA,2678BA,DE LIER,65.0,100.0,100,50,1x35,3123,95.0,80.0,20
westland-infra,871687800090000015,BLEIJENBURG,2678BB,2678BB,DE LIER,100.0,100.0,100,91,1x35,2869,98.21,82.14,56
westland-infra,871687800090000015,BLEIJENBURG,2678BC,2678BC,DE LIER,82.35,100.0,100,94,1x35,2965,94.12,88.24,17
westland-infra,871687800090000015,BLEIJENBURG,2678BD,2678BD,DE LIER,80.0,96.0,100,92,1x35,3384,96.0,96.0,25
westland-infra,871687800090000015,BLEIJENBURG,2678BE,2678BG,DE LIER,92.86,100.0,100,93,1x35,2849,100.0,100.0,28
westland-infra,871687800090000015,HEIMOND,2678BH,2678BH,DE LIER,95.65,100.0,100,78,1x35,2879,100.0,82.61,23
