net_manager,purchase_area,street,zipcode_from,zipcode_to,city,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc,num_connections
westland-infra,871687800090000015,PRINSES WILHELMINASTRAAT,2676XT,2676XT,MAASDIJK,100.0,100.0,100,64,3x25,6832,36.36,0,11
westland-infra,871687800090000015,KERKHOFLAAN,2676XV,2676XX,MAASDIJK,100.0,100.0,100,90,1x35,3457,47.62,0,21
westland-infra,871687800090000015,WILLEM LODEWIJKSTRAAT,2676XZ,2676XZ,MAASDIJK,100.0,100.0,100,92,1x35,3215,58.33,0,12
westland-infra,871687800090000015,KIJCKERWEG,2678AA,2678AB,DE LIER,100.0,100.0,100,91,3x25,4080,100.0,0,33
westland-infra,871687800090000015,KIJCKERWEG,2678AC,2678AC,DE LIER,97.22,100.0,100,56,3x25,23988,94.44,0,36
westland-infra,871687800090000015,KIJCKERWEG,2678AD,2678AE,DE LIER,85.19,100.0,100,78,3x25,6165,81.48,0,27
westland-infra,871687800090000015,KIJCKERWEG,2678AG,2678AG,DE LIER,90.91,100.0,100,86,3x25,9414,86.36,0,22
westland-infra,871687800090000015,NIEUWE TUINEN,2678AH,2678AH,DE LIER,100.0,100.0,100,69,3x25,7722,100.0,0,13
westland-infra,871687800090000015,NIEUWE TUINEN,2678AJ,2678AJ,DE LIER,94.12,100.0,100,88,3x25,23361,82.35,0,17
westland-infra,871687800090000015,NIEUWE TUINEN,2678AK,2678AK,DE LIER,100.0,92.31,100,77,3x25,16310,100.0,0,13
westland-infra,871687800090000015,BURGEMEESTER CRAMERLAAN,2678AL,2678AM,DE LIER,96.77,100.0,100,71,3x25,3377,64.52,0,31
westland-infra,871687800090000015,BURGEMEESTER CRAMERLAAN,2678AN,2678AN,DE LIER,95.65,100.0,100,87,3x25,8072,95.65,0,23
westland-infra,871687800090000015,JAN STEENSTRAAT,2678AP,2678AP,DE LIER,100.0,100.0,100,91,3x25,2868,100.0,0,11
westland-infra,871687800090000015,JAN VERMEERPLEIN,2678AR,2678AR,DE LIER,100.0,100.0,100,84,3x25,3841,100.0,0,37
westland-infra,871687800090000015,PIETER DE HOOGHSTRAAT,2678AS,2678AS,DE LIER,100.0,100.0,100,100,3x25,2936,100.0,0,18
westland-infra,871687800090000015,REMBRANDTSTRAAT,2678AT,2678AT,DE LIER,95.0,100.0,100,85,3x25,5843,90.0,0,20
westland-infra,871687800090000015,VAN WEELYSTRAAT,2678AV,2678AV,DE LIER,100.0,100.0,100,89,3x25,9035,100.0,0,18
westland-infra,871687800090000015,DOMPAD,2678AW,2678AX,DE LIER,100.0,100.0,100,95,3x25,6606,100.0,0,40
westland-infra,871687800090000015,OOSTERLEE,2678AZ,2678AZ,DE LIER,95.24,100.0,100,95,3x25,4135,100.0,0,21
westland-infra,871687800090000015,BLEIJENBURG,2678BA,2678BA,DE LIER,100.0,100.0,100,50,1x35,4603,100.0,0,20
westland-infra,871687800090000015,BLEIJENBURG,2678BB,2678BB,DE LIER,100.0,100.0,100,89,1x35,3188,98.18,0,55
westland-infra,871687800090000015,BLEIJENBURG,2678BC,2678BC,DE LIER,88.24,100.0,100,94,1x35,3696,100.0,0,17
westland-infra,871687800090000015,BLEIJENBURG,2678BD,2678BD,DE LIER,100.0,100.0,100,96,1x35,3845,100.0,0,24
westland-infra,871687800090000015,BLEIJENBURG,2678BE,2678BG,DE LIER,100.0,100.0,100,79,3x25,3796,100.0,0,28
westland-infra,871687800090000015,HEIMOND,2678BH,2678BH,DE LIER,100.0,100.0,100,100,3x25,3338,100.0,0,23
westland-infra,871687800090000015,HEIMOND,2678BJ,2678BJ,DE LIER,100.0,100.0,100,100,3x25,3948,93.33,0,15
westland-infra,871687800090000015,TUINSTRAAT,2678BK,2678BK,DE LIER,100.0,100.0,100,95,3x25,3349,95.24,0,21
westland-infra,871687800090000015,MOLENSTRAAT,2678BL,2678BL,DE LIER,100.0,100.0,100,74,3x25,4065,100.0,0,19
westland-infra,871687800090000015,SCHOOLSTRAAT,2678BM,2678BM,DE LIER,100.0,100.0,100,90,3x25,2746,95.0,0,20
westland-infra,871687800090000015,OOSTERSTRAAT,2678BN,2678BN,DE LIER,100.0,100.0,100,100,3x25,3238,50.0,0,10
westland-infra,871687800090000015,VAN RIJNSTRAAT,2678BP,2678BP,DE LIER,100.0,100.0,100,78,3x25,5831,73.91,0,23
westland-infra,871687800090000015,ZWETBURGH,2678BR,2678BR,DE LIER,100.0,100.0,100,100,3x25,3454,100.0,0,10
westland-infra,871687800090000015,ZWETBURGH,2678BS,2678BS,DE LIER,100.0,100.0,100,82,3x25,3791,100.0,0,17
westland-infra,871687800090000015,ZWETBURGH,2678BT,2678BT,DE LIER,100.0,100.0,100,100,3x25,3366,100.0,0,21
westland-infra,871687800090000015,HOFZICHT,2678BV,2678BV,DE LIER,100.0,100.0,100,91,3x25,3103,100.0,0,23
westland-infra,871687800090000015,HOFZICHT,2678BW,2678BW,DE LIER,83.33,100.0,100,100,3x25,3656,100.0,0,12
westland-infra,871687800090000015,HOFZICHT,2678BX,2678BX,DE LIER,93.33,100.0,100,100,3x25,4320,100.0,0,15
westland-infra,871687800090000015,SWAANDRIFT,2678BZ,2678BZ,DE LIER,100.0,100.0,100,100,3x25,3338,100.0,0,18
westland-infra,871687800090000015,MARKENBORGH,2678CA,2678CA,DE LIER,95.0,100.0,100,95,3x25,3750,95.0,0,20
westland-infra,871687800090000015,MARKENBORGH,2678CB,2678CB,DE LIER,95.24,100.0,100,95,3x25,3675,100.0,0,21
westland-infra,871687800090000015,HOHORST,2678CC,2678CC,DE LIER,100.0,100.0,100,94,3x25,3605,93.75,0,16
westland-infra,871687800090000015,HOOFDSTRAAT,2678CE,2678CE,DE LIER,95.83,100.0,100,67,3x25,10794,83.33,0,24
westland-infra,871687800090000015,HOOFDSTRAAT,2678CG,2678CG,DE LIER,100.0,100.0,100,67,3x25,13861,88.89,0,27
westland-infra,871687800090000015,HOOFDSTRAAT,2678CH,2678CH,DE LIER,100.0,100.0,100,65,3x25,7708,92.31,0,26
westland-infra,871687800090000015,HOOFDSTRAAT,2678CJ,2678CJ,DE LIER,100.0,100.0,100,95,3x25,6013,95.0,0,20
westland-infra,871687800090000015,HOOFDSTRAAT,2678CK,2678CK,DE LIER,100.0,100.0,100,54,3x25,29825,84.62,0,13
westland-infra,871687800090000015,HOOFDSTRAAT,2678CL,2678CL,DE LIER,100.0,100.0,100,84,3x25,8730,100.0,0,68
westland-infra,871687800090000015,HOOFDSTRAAT,2678CM,2678CM,DE LIER,100.0,100.0,100,45,3x25,17705,100.0,0,11
westland-infra,871687800090000015,ARENT DIRCKSZN VOSSTRAAT,2678CP,2678CP,DE LIER,100.0,100.0,100,60,1x35,3333,100.0,0,10
westland-infra,871687800090000015,LIERWEG,2678CS,2678CS,DE LIER,100.0,100.0,100,91,3x25,4396,72.73,0,22
westland-infra,871687800090000015,LIERWEG,2678CT,2678CT,DE LIER,100.0,100.0,100,50,3x25,11679,100.0,0,18
westland-infra,871687800090000015,LIERWEG,2678CV,2678CV,DE LIER,100.0,100.0,100,45,3x25,30745,72.73,0,11
westland-infra,871687800090000015,LIERWEG,2678CW,2678CX,DE LIER,91.18,100.0,100,88,3x25,5934,79.41,0,34
westland-infra,871687800090000015,LAAN VAN ADRICHEM,2678CZ,2678CZ,DE LIER,100.0,100.0,100,61,3x25,19793,100.0,0,18
westland-infra,871687800090000015,'T PERRON,2678DA,2678DA,DE LIER,100.0,100.0,100,100,3x25,5686,100.0,0,11
westland-infra,871687800090000015,'T PERRON,2678DB,2678DC,DE LIER,100.0,100.0,100,64,3x25,4211,95.45,0,22
westland-infra,871687800090000015,HOHORST,2678DD,2678DD,DE LIER,89.29,100.0,100,96,3x25,4713,100.0,0,28
westland-infra,871687800090000015,KORENMOLEN,2678DE,2678DE,DE LIER,95.0,100.0,100,90,1x35,5221,100.0,0,20
westland-infra,871687800090000015,MOLENAARLAAN,2678DG,2678DG,DE LIER,95.0,100.0,100,75,3x25,4441,100.0,0,20
westland-infra,871687800090000015,ROSMOLEN,2678DH,2678DH,DE LIER,94.74,100.0,100,95,3x25,4842,100.0,0,19
westland-infra,871687800090000015,WATERMOLEN,2678DJ,2678DK,DE LIER,82.76,100.0,100,93,3x25,5201,100.0,0,29
westland-infra,871687800090000015,WIPMOLEN,2678DL,2678DM,DE LIER,97.22,100.0,100,89,1x35,4749,97.22,0,36
westland-infra,871687800090000015,PARKLAAN,2678DN,2678DN,DE LIER,100.0,100.0,100,100,1x35,3248,100.0,0,29
westland-infra,871687800090000015,HEEMWERF,2678DP,2678DP,DE LIER,100.0,100.0,100,100,1x35,2333,100.0,0,47
westland-infra,871687800090000015,HEEMWERF,2678DR,2678DR,DE LIER,100.0,100.0,100,90,1x35,3907,100.0,0,10
westland-infra,871687800090000015,KNIEKAS,2678DS,2678DS,DE LIER,100.0,100.0,100,100,1x35,2680,100.0,0,16
westland-infra,871687800090000015,VENLOKAS,2678DT,2678DT,DE LIER,100.0,100.0,100,100,1x35,3083,100.0,0,16
westland-infra,871687800090000015,BREEDKAPPER,2678DV,2678DW,DE LIER,94.44,100.0,100,94,1x35,3720,100.0,0,36
westland-infra,871687800090000015,STRIJP,2678DX,2678DX,DE LIER,100.0,100.0,100,100,1x35,4553,100.0,0,11
westland-infra,871687800090000015,STRIJP,2678DZ,2678DZ,DE LIER,100.0,100.0,100,91,1x35,3987,100.0,0,11
westland-infra,871687800090000015,PRINSES IRENESTRAAT,2678EA,2678EA,DE LIER,100.0,100.0,100,93,1x35,2378,97.5,0,40
westland-infra,871687800090000015,PRINSES MARGRIETSTRAAT,2678EC,2678ED,DE LIER,91.67,100.0,100,58,3x25,5820,75.0,0,24
westland-infra,871687800090000015,KONINGIN BEATRIXSTRAAT,2678EE,2678EE,DE LIER,100.0,100.0,100,80,1x35,5685,100.0,0,10
westland-infra,871687800090000015,KONINGIN BEATRIXSTRAAT,2678EG,2678EH,DE LIER,100.0,100.0,100,55,3x25,4515,95.0,0,20
westland-infra,871687800090000015,PRINS BERNHARDSTRAAT,2678EJ,2678EL,DE LIER,92.59,100.0,100,93,3x25,3203,88.89,0,27
westland-infra,871687800090000015,KONINGIN WILHELMINASTR,2678EM,2678EM,DE LIER,100.0,100.0,100,89,3x25,3615,63.16,0,19
westland-infra,871687800090000015,EMMASTRAAT,2678EN,2678EN,DE LIER,100.0,100.0,100,94,3x25,2764,87.88,0,33
westland-infra,871687800090000015,EMMASTRAAT,2678EP,2678EP,DE LIER,100.0,100.0,100,69,3x25,3832,93.75,0,16
westland-infra,871687800090000015,ABEL TASMANLAAN,2678ER,2678EV,DE LIER,96.55,100.0,100,93,3x25,3603,51.72,0,29
westland-infra,871687800090000015,JAN EVERTSENSTRAAT,2678EW,2678EW,DE LIER,100.0,100.0,100,73,3x25,3793,73.33,0,15
westland-infra,871687800090000015,KAREL DOORMANLAAN,2678EX,2678EX,DE LIER,95.24,100.0,100,67,3x25,5346,76.19,0,21
westland-infra,871687800090000015,KAREL DOORMANLAAN,2678EZ,2678EZ,DE LIER,92.86,100.0,100,93,3x25,4191,71.43,0,14
westland-infra,871687800090000015,M A DE RUIJTERSTR,2678GA,2678GA,DE LIER,100.0,100.0,100,93,3x25,2224,98.28,0,58
westland-infra,871687800090000015,M A DE RUIJTERSTR,2678GB,2678GB,DE LIER,100.0,100.0,100,86,3x25,4023,71.43,0,14
westland-infra,871687800090000015,WILLEM J BARON V GENTPLN,2678GC,2678GD,DE LIER,100.0,100.0,100,85,3x25,4369,81.48,0,27
westland-infra,871687800090000015,WITTE DE WITHSTRAAT,2678GE,2678GE,DE LIER,94.74,100.0,100,79,3x25,3433,63.16,0,19
westland-infra,871687800090000015,M HARPERTSZ TROMPSTR,2678GH,2678GH,DE LIER,100.0,100.0,100,79,3x25,3133,42.11,0,19
westland-infra,871687800090000015,JAN VAN GALENSTRAAT,2678GJ,2678GJ,DE LIER,94.12,100.0,100,94,3x25,3642,58.82,0,17
westland-infra,871687800090000015,JAN VAN GALENSTRAAT,2678GK,2678GK,DE LIER,100.0,100.0,100,92,3x25,2771,41.67,0,12
westland-infra,871687800090000015,DRUIVENSERRE,2678GL,2678HB,DE LIER,100.0,100.0,100,59,3x25,2626,100.0,0,39
westland-infra,871687800090000015,TUBA,2678HC,2678HC,DE LIER,100.0,100.0,100,95,3x25,3811,100.0,0,20
westland-infra,871687800090000015,TROMPET,2678HD,2678HD,DE LIER,100.0,100.0,100,93,3x25,5088,100.0,0,15
westland-infra,871687800090000015,TROMPET,2678HE,2678HE,DE LIER,100.0,100.0,100,84,3x25,4172,100.0,0,19
westland-infra,871687800090000015,VIOOL,2678HG,2678HG,DE LIER,100.0,100.0,100,97,3x25,4147,100.0,0,33
westland-infra,871687800090000015,HARP,2678HH,2678HH,DE LIER,96.55,100.0,100,93,3x25,5207,100.0,0,29
westland-infra,871687800090000015,VIOOL,2678HJ,2678HJ,DE LIER,100.0,100.0,100,94,3x25,4292,100.0,0,32
westland-infra,871687800090000015,TUBA,2678HK,2678HK,DE LIER,100.0,100.0,100,100,3x25,2330,100.0,0,28
westland-infra,871687800090000015,VIOOL,2678HL,2678HL,DE LIER,97.37,100.0,100,100,3x25,3759,100.0,0,38
westland-infra,871687800090000015,KLARINET,2678HM,2678HM,DE LIER,100.0,100.0,100,94,3x25,4678,100.0,0,16
westland-infra,871687800090000015,PASTOOR VAN ROOIJPLEIN,2678JA,2678KA,DE LIER,100.0,100.0,100,64,3x25,7559,100.0,0,14
westland-infra,871687800090000015,BURG VAN DOORNLAAN,2678KB,2678KB,DE LIER,81.82,100.0,100,73,3x25,10059,90.91,0,11
westland-infra,871687800090000015,LEEWEG,2678KC,2678KE,DE LIER,87.5,100.0,100,69,3x25,7536,87.5,0,16
westland-infra,871687800090000015,LEEWEG,2678KG,2678KJ,DE LIER,92.86,100.0,100,64,3x25,19545,85.71,0,28
westland-infra,871687800090000015,HOEFWEG,2678KK,2678KK,DE LIER,100.0,100.0,100,82,3x25,10149,100.0,0,11
westland-infra,871687800090000015,LAAN VAN BINNENDIJK,2678KL,2678KL,DE LIER,100.0,100.0,100,69,3x25,9248,100.0,0,16
westland-infra,871687800090000015,HOOFLAAN,2678KM,2678KM,DE LIER,94.44,100.0,100,67,3x25,19042,94.44,0,18
westland-infra,871687800090000015,OUDECAMPSWEG,2678KN,2678KN,DE LIER,100.0,100.0,100,55,3x25,31237,90.91,0,11
westland-infra,871687800090000015,OUDECAMPSWEG,2678KP,2678KP,DE LIER,90.48,100.0,100,76,3x25,13924,90.48,0,21
westland-infra,871687800090000015,HOOGWEG,2678KR,2678KV,DE LIER,97.22,100.0,100,58,3x25,13285,91.67,0,36
westland-infra,871687800090000015,HOOGWEG,2678KW,2678KW,DE LIER,93.33,100.0,100,53,3x25,26140,100.0,0,15
westland-infra,871687800090000015,BURGEMEESTER CREZEELAAN,2678KX,2678KX,DE LIER,91.67,100.0,100,83,3x25,10521,91.67,0,12
westland-infra,871687800090000015,BURGEMEESTER CREZEELAAN,2678KZ,2678KZ,DE LIER,95.0,100.0,100,80,3x25,15644,100.0,0,20
westland-infra,871687800090000015,LAAN VAN ZEESTRATEN,2678LA,2678LA,DE LIER,100.0,100.0,100,82,3x25,8884,100.0,0,11
westland-infra,871687800090000015,SCHEFFERWEG,2678LB,2678LB,DE LIER,100.0,100.0,100,60,3x25,17414,100.0,0,10
westland-infra,871687800090000015,ZIJLWEG,2678LC,2678LH,DE LIER,85.37,100.0,100,54,3x25,26159,97.56,0,41
westland-infra,871687800090000015,ZIJTWENDE,2678LJ,2678LN,DE LIER,97.87,100.0,100,57,3x25,15202,89.36,0,47
westland-infra,871687800090000015,BURGERDIJKSEWEG,2678LP,2678LP,DE LIER,93.75,100.0,100,63,3x25,26811,93.75,0,16
westland-infra,871687800090000015,KRALINGERWEG,2678LR,2678LR,DE LIER,90.91,100.0,100,73,3x25,20825,95.45,0,22
westland-infra,871687800090000015,ZIJTWENDE,2678LS,2678LS,DE LIER,95.24,100.0,100,79,3x25,9300,80.95,0,42
westland-infra,871687800090000015,OOSTBUURTSEWEG,2678LT,2678LT,DE LIER,90.32,100.0,100,68,3x25,11014,93.55,0,31
westland-infra,871687800090000015,NOORD-LIERWEG,2678LV,2678LV,DE LIER,88.89,100.0,100,67,3x25,14122,88.89,0,27
westland-infra,871687800090000015,BLAKER,2678LW,2678LW,DE LIER,100.0,100.0,100,57,3x25,14010,100.0,0,14
westland-infra,871687800090000015,KANAALWEG,2678LX,2678LX,DE LIER,96.0,100.0,100,60,3x25,17577,100.0,0,25
westland-infra,871687800090000015,KADE VAN RAS,2678LZ,2678MA,DE LIER,100.0,100.0,100,36,3x25,22322,90.91,0,11
westland-infra,871687800090000015,LEEHOVE,2678MB,2678MB,DE LIER,100.0,100.0,100,74,3x25,5058,91.3,0,23
westland-infra,871687800090000015,LEEHOVE,2678MC,2678MC,DE LIER,90.91,100.0,100,36,3x25,31782,90.91,0,11
westland-infra,871687800090000015,LEEMIDDEN,2678ME,2678ME,DE LIER,100.0,100.0,100,95,3x25,4824,94.74,0,19
westland-infra,871687800090000015,LEEMOLEN,2678MG,2678NA,DE LIER,92.5,100.0,100,53,3x25,19102,90.0,0,40
westland-infra,871687800090000015,GROENEVELD,2678NB,2678ND,DE LIER,82.61,100.0,100,70,3x25,16909,95.65,0,23
westland-infra,871687800090000015,PASTOOR VERBURGHLAAN,2678NE,2678NJ,DE LIER,90.63,100.0,100,59,3x25,29524,84.38,0,32
westland-infra,871687800090000015,OOSTLAAN,2678NK,2678NN,DE LIER,93.88,100.0,100,78,3x25,14981,85.71,0,49
westland-infra,871687800090000015,KAPELLAND,2678NP,2678NR,DE LIER,86.67,100.0,100,47,3x25,22164,93.33,0,15
westland-infra,871687800090000015,GILDELAND,2678NS,2678NZ,DE LIER,94.83,100.0,100,64,3x25,21006,94.83,0,58
westland-infra,871687800090000015,CHRYSANT,2678PA,2678PA,DE LIER,94.44,100.0,100,75,3x25,6137,100.0,0,36
westland-infra,871687800090000015,ANJER,2678PB,2678PB,DE LIER,100.0,100.0,100,94,1x35,4837,100.0,0,17
westland-infra,871687800090000015,ANJER,2678PC,2678PC,DE LIER,100.0,100.0,100,85,3x25,5009,100.0,0,13
westland-infra,871687800090000015,FRESIA,2678PD,2678PD,DE LIER,100.0,100.0,100,93,3x25,4208,100.0,0,14
westland-infra,871687800090000015,LELIE,2678PE,2678PE,DE LIER,100.0,100.0,100,100,3x25,3836,100.0,0,14
westland-infra,871687800090000015,GERBERA,2678PG,2678PG,DE LIER,100.0,100.0,100,95,3x25,4067,100.0,0,19
westland-infra,871687800090000015,GERBERA,2678PH,2678PH,DE LIER,100.0,100.0,100,93,3x25,3007,92.86,0,28
westland-infra,871687800090000015,ROZENERF,2678PJ,2678PJ,DE LIER,100.0,100.0,100,91,3x25,3046,100.0,0,11
westland-infra,871687800090000015,IRIS,2678PK,2678PK,DE LIER,95.45,100.0,100,100,3x25,4286,100.0,0,22
westland-infra,871687800090000015,ANEMOON,2678PL,2678PL,DE LIER,94.44,100.0,100,56,3x25,5219,100.0,0,18
westland-infra,871687800090000015,ANEMOON,2678PM,2678PN,DE LIER,100.0,100.0,100,82,1x35,4610,97.96,0,49
westland-infra,871687800090000015,ANTHURIUM,2678PP,2678PP,DE LIER,100.0,100.0,100,100,1x35,4782,100.0,0,19
westland-infra,871687800090000015,KREEKRUG,2678PR,2678RA,DE LIER,100.0,100.0,100,74,3x25,17127,94.12,0,34
westland-infra,871687800090000015,EIKENHOF,2678RB,2678RB,DE LIER,95.0,100.0,100,100,3x25,4168,100.0,0,20
westland-infra,871687800090000015,EIKENHOF,2678RC,2678RC,DE LIER,90.0,100.0,100,90,3x25,4320,100.0,0,20
westland-infra,871687800090000015,MEIDOORNHOF,2678RD,2678RD,DE LIER,100.0,100.0,100,85,3x25,3865,100.0,0,20
westland-infra,871687800090000015,MEIDOORNHOF,2678RE,2678RE,DE LIER,95.0,100.0,100,100,3x25,4346,100.0,0,20
westland-infra,871687800090000015,MEIDOORNHOF,2678RG,2678RG,DE LIER,100.0,100.0,100,100,3x25,4252,100.0,0,25
westland-infra,871687800090000015,KASTEELWEG,2678SB,2678SE,DE LIER,92.31,100.0,100,69,1x35,6145,100.0,0,13
westland-infra,871687800090000015,PLATANENHOF,2678SH,2678SH,DE LIER,95.45,100.0,100,95,3x25,3592,100.0,0,22
westland-infra,871687800090000015,POPULIERENHOF,2678SJ,2678SJ,DE LIER,100.0,100.0,100,91,3x25,4131,95.45,0,22
westland-infra,871687800090000015,BERKENLAAN,2678SK,2678SL,DE LIER,100.0,100.0,100,83,3x25,3450,100.0,0,23
westland-infra,871687800090000015,LINDENHOF,2678SM,2678SM,DE LIER,100.0,100.0,100,100,3x25,3410,100.0,0,19
westland-infra,871687800090000015,ESSENHOF,2678SN,2678SN,DE LIER,100.0,100.0,100,100,3x25,3274,92.86,0,14
westland-infra,871687800090000015,ESSENHOF,2678SP,2678SP,DE LIER,100.0,100.0,100,80,3x25,3134,93.33,0,15
westland-infra,871687800090000015,VREEBURCHLAAN,2678SR,2678SR,DE LIER,100.0,93.75,100,50,3x25,23055,93.75,0,16
westland-infra,871687800090000015,KERKLAAN,2678ST,2678ST,DE LIER,100.0,100.0,100,91,3x25,4875,96.97,0,33
westland-infra,871687800090000015,KERKLAAN,2678SV,2678SV,DE LIER,100.0,100.0,100,90,3x25,6610,90.0,0,20
westland-infra,871687800090000015,KERKLAAN,2678SW,2678SW,DE LIER,94.44,100.0,100,89,3x25,3636,88.89,0,18
westland-infra,871687800090000015,KERKLAAN,2678SX,2678SX,DE LIER,100.0,100.0,100,81,3x25,4699,96.3,0,27
westland-infra,871687800090000015,KERKLAAN,2678SZ,2678SZ,DE LIER,87.5,100.0,100,69,3x25,14888,100.0,0,16
westland-infra,871687800090000015,KOORLAANTJE,2678TA,2678TE,DE LIER,97.62,100.0,100,93,3x25,7575,90.48,0,42
westland-infra,871687800090000015,CULENBORGHSTRAAT,2678TG,2678TG,DE LIER,90.91,100.0,100,91,1x35,4618,100.0,0,11
westland-infra,871687800090000015,PERSIJNSTRAAT,2678TH,2678TH,DE LIER,100.0,100.0,100,57,1x35,3611,100.0,0,14
westland-infra,871687800090000015,PERSIJNSTRAAT,2678TJ,2678TJ,DE LIER,100.0,100.0,100,89,1x35,2951,38.89,0,18
westland-infra,871687800090000015,PERSIJNSTRAAT,2678TK,2678TL,DE LIER,100.0,100.0,100,97,1x35,2234,70.97,0,31
westland-infra,871687800090000015,VAN HAMALSTRAAT,2678TM,2678TM,DE LIER,92.31,100.0,100,85,3x25,3423,100.0,0,13
westland-infra,871687800090000015,VAN HAMALSTRAAT,2678TN,2678TN,DE LIER,100.0,100.0,100,92,3x25,3295,91.67,0,12
westland-infra,871687800090000015,VAN NIJENRODESTRAAT,2678TP,2678TP,DE LIER,100.0,100.0,100,94,3x25,4233,100.0,0,17
westland-infra,871687800090000015,VAN NIJENRODESTRAAT,2678TR,2678TR,DE LIER,100.0,100.0,100,81,3x25,2929,93.75,0,16
westland-infra,871687800090000015,VAN NIJENRODESTRAAT,2678TS,2678TS,DE LIER,100.0,100.0,100,83,3x25,2676,91.67,0,12
westland-infra,871687800090000015,VAN RHEEDESINGEL,2678TT,2678TT,DE LIER,100.0,100.0,100,95,3x25,4076,100.0,0,21
westland-infra,871687800090000015,DOYS VAN DER DOESSTRAAT,2678TV,2678TV,DE LIER,100.0,100.0,100,95,3x25,3585,95.45,0,22
westland-infra,871687800090000015,DOYS VAN DER DOESSTRAAT,2678TW,2678TW,DE LIER,100.0,100.0,100,95,3x25,3388,100.0,0,21
westland-infra,871687800090000015,VAN HAEMSTEDESTRAAT,2678TX,2678TX,DE LIER,100.0,100.0,100,79,3x25,4954,100.0,0,14
westland-infra,871687800090000015,UITTERLIER,2678TZ,2678TZ,DE LIER,92.86,100.0,100,93,3x25,4967,100.0,0,14
westland-infra,871687800090000015,UITTERLIER,2678VA,2678VA,DE LIER,87.5,100.0,100,88,3x25,3815,100.0,0,16
westland-infra,871687800090000015,UITTERLIER,2678VB,2678VB,DE LIER,100.0,100.0,100,100,3x25,3741,100.0,0,22
westland-infra,871687800090000015,UITTERLIER,2678VC,2678VC,DE LIER,91.3,100.0,100,91,3x25,3312,95.65,0,23
westland-infra,871687800090000015,UITTERLIER,2678VD,2678VD,DE LIER,90.91,100.0,100,82,3x25,4554,100.0,0,22
westland-infra,871687800090000015,UITTERLIER,2678VE,2678VE,DE LIER,100.0,100.0,100,100,3x25,4497,100.0,0,22
westland-infra,871687800090000015,SPORTLAAN,2678VG,2678VG,DE LIER,100.0,100.0,100,89,3x25,9667,78.95,0,19
westland-infra,871687800090000015,VAN ALKEMADESTRAAT,2678VH,2678VH,DE LIER,100.0,100.0,100,94,3x25,3525,83.33,0,18
westland-infra,871687800090000015,VAN ALKEMADESTRAAT,2678VJ,2678VJ,DE LIER,100.0,100.0,100,100,3x25,4474,93.75,0,16
westland-infra,871687800090000015,VAN ALKEMADESTRAAT,2678VK,2678VK,DE LIER,100.0,100.0,100,77,3x25,7591,100.0,0,13
westland-infra,871687800090000015,VAN ALKEMADESTRAAT,2678VL,2678VL,DE LIER,96.15,100.0,100,100,3x25,3570,96.15,0,26
westland-infra,871687800090000015,VAN LOCKHORSTSTRAAT,2678VM,2678VM,DE LIER,100.0,100.0,100,95,3x25,3139,100.0,0,20
westland-infra,871687800090000015,VAN LOCKHORSTSTRAAT,2678VN,2678VN,DE LIER,100.0,100.0,100,94,3x25,3228,94.12,0,17
westland-infra,871687800090000015,VAN WASSENAARSTRAAT,2678VP,2678VP,DE LIER,100.0,100.0,100,89,3x25,3199,94.74,0,19
westland-infra,871687800090000015,VAN DIJCKSTRAAT,2678VR,2678VR,DE LIER,100.0,100.0,100,100,3x25,2872,100.0,0,11
westland-infra,871687800090000015,VAN DIJCKSTRAAT,2678VS,2678VS,DE LIER,100.0,100.0,100,96,3x25,3310,95.65,0,23
westland-infra,871687800090000015,VAN SWIETENSTRAAT,2678VT,2678VT,DE LIER,100.0,100.0,100,88,3x25,3290,100.0,0,17
westland-infra,871687800090000015,VAN SWIETENSTRAAT,2678VV,2678VV,DE LIER,100.0,100.0,100,100,3x25,2721,100.0,0,19
westland-infra,871687800090000015,VAN POLANENSTRAAT,2678VW,2678VW,DE LIER,100.0,100.0,100,94,3x25,3581,100.0,0,18
westland-infra,871687800090000015,VAN POLANENSTRAAT,2678VX,2678VZ,DE LIER,100.0,100.0,100,96,3x25,3571,100.0,0,24
westland-infra,871687800090000015,ALICANTE,2678WB,2678WB,DE LIER,100.0,100.0,100,100,3x25,3494,100.0,0,14
westland-infra,871687800090000015,ALICANTE,2678WC,2678WC,DE LIER,100.0,100.0,100,100,3x25,3181,100.0,0,13
westland-infra,871687800090000015,FRANKENTHALER,2678WD,2678WD,DE LIER,100.0,100.0,100,96,3x25,5232,100.0,0,27
westland-infra,871687800090000015,FRANKENTHALER,2678WE,2678WE,DE LIER,100.0,100.0,100,80,3x25,6686,100.0,0,10
westland-infra,871687800090000015,COLMAN,2678WG,2678WG,DE LIER,100.0,100.0,100,100,1x35,3309,100.0,0,19
westland-infra,871687800090000015,MAROC,2678WH,2678WH,DE LIER,100.0,100.0,100,100,3x25,3654,100.0,0,17
westland-infra,871687800090000015,MUSKAAT,2678WJ,2678WJ,DE LIER,100.0,100.0,100,100,3x25,4975,100.0,0,29
westland-infra,871687800090000015,MUSKAAT,2678WK,2678WK,DE LIER,100.0,100.0,100,100,3x25,4606,100.0,0,25
