net_manager,purchase_area,street,zipcode_from,zipcode_to,city,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc,num_connections
westland-infra,871687800090000015,M HARPERTSZ TROMPSTR,2678GH,2678GH,DE LIER,100.0,100.0,100,84,1x35,2912,57.89,94.74,19
westland-infra,871687800090000015,JAN VAN GALENSTRAAT,2678GJ,2678GJ,DE LIER,88.24,100.0,100,94,1x35,2918,94.12,100.0,17
westland-infra,871687800090000015,JAN VAN GALENSTRAAT,2678GK,2678GK,DE LIER,100.0,100.0,100,75,1x35,2475,83.33,83.33,12
westland-infra,871687800090000015,DRUIVENSERRE,2678GL,2678GP,DE LIER,100.0,100.0,100,84,1x35,3491,100.0,90.91,55
westland-infra,871687800090000015,HENRY HUDSONSTRAAT,2678GR,2678GR,DE LIER,75.86,100.0,100,93,1x35,3421,100.0,100.0,29
westland-infra,871687800090000015,JOGCHEM VAN DER HOUTWEG,2678HA,2678HB,DE LIER,100.0,100.0,100,71,1x35,2131,100.0,75.0,24
westland-infra,871687800090000015,TUBA,2678HC,2678HC,DE LIER,100.0,100.0,100,95,1x35,3412,100.0,100.0,19
westland-infra,871687800090000015,TROMPET,2678HD,2678HD,DE LIER,100.0,100.0,100,80,1x35,4304,100.0,93.33,15
westland-infra,871687800090000015,TROMPET,2678HE,2678HE,DE LIER,100.0,100.0,100,84,1x35,3317,100.0,94.74,19
westland-infra,871687800090000015,VIOOL,2678HG,2678HG,DE LIER,93.94,100.0,100,88,1x35,3579,96.97,93.94,33
westland-infra,871687800090000015,HARP,2678HH,2678HH,DE LIER,96.55,100.0,100,66,1x35,4359,100.0,93.1,29
westland-infra,871687800090000015,VIOOL,2678HJ,2678HJ,DE LIER,90.63,100.0,100,72,1x35,3496,100.0,96.88,32
westland-infra,871687800090000015,TUBA,2678HK,2678HK,DE LIER,92.86,100.0,100,82,1x35,2066,100.0,89.29,28
westland-infra,871687800090000015,VIOOL,2678HL,2678HL,DE LIER,92.11,100.0,100,68,1x35,2972,100.0,81.58,38
westland-infra,871687800090000015,KLARINET,2678HM,2678HM,DE LIER,93.75,100.0,100,88,1x35,4297,100.0,93.75,16
westland-infra,871687800090000015,PASTOOR VAN ROOIJPLEIN,2678JA,2678KA,DE LIER,90.91,100.0,100,55,3x25,7852,100.0,45.45,11
westland-infra,871687800090000015,BURG VAN DOORNLAAN,2678KB,2678KE,DE LIER,83.33,100.0,100,43,3x25,6376,90.0,80.0,30
westland-infra,871687800090000015,LEEWEG,2678KH,2678KH,DE LIER,90.0,90.0,100,70,3x25,4522,90.0,50.0,10
westland-infra,871687800090000015,HOEFWEG,2678KJ,2678KJ,DE LIER,83.33,100.0,100,33,1x35,16889,83.33,83.33,18
westland-infra,871687800090000015,HOEFWEG,2678KK,2678KK,DE LIER,100.0,100.0,100,60,3x25,6391,80.0,90.0,10
westland-infra,871687800090000015,LAAN VAN BINNENDIJK,2678KL,2678KL,DE LIER,100.0,100.0,100,47,3x25,8095,80.0,53.33,15
westland-infra,871687800090000015,HOOFLAAN,2678KM,2678KM,DE LIER,83.33,100.0,100,67,3x25,14124,88.89,66.67,18
westland-infra,871687800090000015,OUDECAMPSWEG,2678KN,2678KN,DE LIER,100.0,100.0,100,45,3x25,21747,81.82,90.91,11
westland-infra,871687800090000015,OUDECAMPSWEG,2678KP,2678KP,DE LIER,86.96,100.0,100,61,3x25,14159,91.3,65.22,23
westland-infra,871687800090000015,HOOGWEG,2678KR,2678KV,DE LIER,84.62,100.0,100,49,3x25,9830,76.92,66.67,39
westland-infra,871687800090000015,HOOGWEG,2678KW,2678KW,DE LIER,92.86,100.0,100,36,1x35,19120,85.71,57.14,14
westland-infra,871687800090000015,BURGEMEESTER CREZEELAAN,2678KX,2678KX,DE LIER,92.31,100.0,100,38,3x25,9042,84.62,61.54,13
westland-infra,871687800090000015,BURGEMEESTER CREZEELAAN,2678KZ,2678KZ,DE LIER,83.33,95.83,100,58,3x25,7555,95.83,75.0,24
westland-infra,871687800090000015,LAAN VAN ZEESTRATEN,2678LA,2678LC,DE LIER,81.82,100.0,100,59,3x25,11696,90.91,86.36,22
westland-infra,871687800090000015,LAAN VAN VIJVERBERG,2678LD,2678LH,DE LIER,67.65,100.0,100,47,3x25,24252,100.0,70.59,34
westland-infra,871687800090000015,ZIJTWENDE,2678LJ,2678LJ,DE LIER,100.0,100.0,100,73,3x25,3172,36.36,54.55,11
westland-infra,871687800090000015,LAAN VAN KOOP,2678LK,2678LN,DE LIER,91.67,100.0,100,54,3x25,13232,93.75,70.83,48
westland-infra,871687800090000015,BURGERDIJKSEWEG,2678LP,2678LP,DE LIER,84.0,100.0,100,68,3x25,13815,96.0,76.0,25
westland-infra,871687800090000015,KRALINGERWEG,2678LR,2678LR,DE LIER,88.46,100.0,100,69,3x25,12200,100.0,76.92,26
westland-infra,871687800090000015,ZIJTWENDE,2678LS,2678LS,DE LIER,93.02,100.0,100,60,3x25,9747,83.72,74.42,43
westland-infra,871687800090000015,OOSTBUURTSEWEG,2678LT,2678LT,DE LIER,87.1,100.0,100,68,3x25,8120,96.77,67.74,31
westland-infra,871687800090000015,NOORD-LIERWEG,2678LV,2678LV,DE LIER,83.87,100.0,100,71,3x25,11983,90.32,64.52,31
westland-infra,871687800090000015,BLAKER,2678LW,2678LW,DE LIER,80.0,100.0,100,53,3x25,16779,86.67,73.33,15
westland-infra,871687800090000015,KANAALWEG,2678LX,2678LX,DE LIER,89.29,100.0,100,68,3x25,10100,100.0,75.0,28
westland-infra,871687800090000015,LEEHOVE,2678MA,2678MB,DE LIER,93.94,100.0,100,58,3x25,23816,100.0,66.67,33
westland-infra,871687800090000015,LEEHOVE,2678MC,2678MC,DE LIER,92.31,100.0,100,38,3x25,22267,92.31,61.54,13
westland-infra,871687800090000015,LEEMIDDEN,2678ME,2678ME,DE LIER,100.0,100.0,100,90,3x25,5555,76.19,71.43,21
westland-infra,871687800090000015,LEEMOLEN,2678MG,2678MH,DE LIER,96.3,100.0,100,81,3x25,7859,100.0,88.89,27
westland-infra,871687800090000015,OUDE LIERMOLENWEG,2678MN,2678NA,DE LIER,89.74,97.44,100,54,3x25,10489,82.05,82.05,39
westland-infra,871687800090000015,GROENEVELD,2678NB,2678ND,DE LIER,74.07,100.0,100,74,3x25,6716,81.48,70.37,27
westland-infra,871687800090000015,PASTOOR VERBURGHLAAN,2678NE,2678NE,DE LIER,100.0,100.0,100,55,3x25,12780,81.82,63.64,11
westland-infra,871687800090000015,WOUDTZICHT,2678NG,2678NG,DE LIER,80.0,100.0,100,70,3x25,6965,100.0,70.0,10
westland-infra,871687800090000015,WOUDSEWEG,2678NH,2678NJ,DE LIER,88.24,100.0,100,71,3x25,25650,76.47,52.94,17
westland-infra,871687800090000015,OOSTLAAN,2678NK,2678NN,DE LIER,86.79,100.0,100,72,3x25,9555,79.25,66.04,53
westland-infra,871687800090000015,SINT AECHTENLAND,2678NR,2678NR,DE LIER,66.67,100.0,100,58,3x25,9731,100.0,83.33,12
westland-infra,871687800090000015,GILDELAND,2678NS,2678NZ,DE LIER,90.0,100.0,100,68,3x25,13142,86.67,63.33,60
westland-infra,871687800090000015,CHRYSANT,2678PA,2678PA,DE LIER,86.11,100.0,100,50,1x35,4279,100.0,83.33,36
westland-infra,871687800090000015,ANJER,2678PB,2678PB,DE LIER,100.0,100.0,100,94,1x35,4146,100.0,88.24,17
westland-infra,871687800090000015,ANJER,2678PC,2678PC,DE LIER,100.0,100.0,100,92,1x35,3836,100.0,84.62,13
westland-infra,871687800090000015,FRESIA,2678PD,2678PD,DE LIER,100.0,100.0,100,93,1x35,2703,100.0,100.0,14
westland-infra,871687800090000015,LELIE,2678PE,2678PE,DE LIER,100.0,100.0,100,93,1x35,3234,100.0,93.33,15
westland-infra,871687800090000015,GERBERA,2678PG,2678PG,DE LIER,100.0,100.0,100,79,1x35,3200,100.0,94.74,19
westland-infra,871687800090000015,GERBERA,2678PH,2678PH,DE LIER,96.43,100.0,100,71,1x35,3021,96.43,96.43,28
westland-infra,871687800090000015,ROZENERF,2678PJ,2678PJ,DE LIER,100.0,100.0,100,100,1x35,1717,81.82,100.0,11
westland-infra,871687800090000015,IRIS,2678PK,2678PK,DE LIER,86.36,100.0,100,86,1x35,3762,100.0,100.0,22
westland-infra,871687800090000015,ANEMOON,2678PL,2678PL,DE LIER,94.44,100.0,100,72,1x35,4485,100.0,88.89,18
westland-infra,871687800090000015,ANEMOON,2678PM,2678PN,DE LIER,89.8,100.0,100,82,1x35,3651,97.96,93.88,49
westland-infra,871687800090000015,ANTHURIUM,2678PP,2678PP,DE LIER,94.74,100.0,100,100,1x35,3603,100.0,94.74,19
westland-infra,871687800090000015,KREEKRUG,2678PR,2678RA,DE LIER,100.0,100.0,100,64,1x35,5722,82.05,79.49,39
westland-infra,871687800090000015,EIKENHOF,2678RB,2678RB,DE LIER,90.0,100.0,100,85,1x35,3043,100.0,90.0,20
westland-infra,871687800090000015,EIKENHOF,2678RC,2678RC,DE LIER,85.71,100.0,100,71,1x35,3565,95.24,80.95,21
westland-infra,871687800090000015,MEIDOORNHOF,2678RD,2678RD,DE LIER,100.0,100.0,100,95,1x35,3019,100.0,100.0,20
westland-infra,871687800090000015,MEIDOORNHOF,2678RE,2678RE,DE LIER,95.0,100.0,100,90,1x35,3727,100.0,95.0,20
westland-infra,871687800090000015,MEIDOORNHOF,2678RG,2678RG,DE LIER,100.0,100.0,100,84,1x35,3602,92.0,84.0,25
westland-infra,871687800090000015,AMBACHTSWERF,2678RZ,2678RZ,DE LIER,100.0,100.0,100,92,1x35,3169,100.0,95.83,24
westland-infra,871687800090000015,KASTEELWEG,2678SB,2678SE,DE LIER,92.31,100.0,100,62,1x35,5014,100.0,100.0,13
westland-infra,871687800090000015,DIEPENBURG,2678SG,2678SH,DE LIER,86.96,100.0,100,91,1x35,3836,100.0,91.3,23
westland-infra,871687800090000015,POPULIERENHOF,2678SJ,2678SJ,DE LIER,95.45,100.0,100,82,1x35,3757,95.45,100.0,22
westland-infra,871687800090000015,BERKENLAAN,2678SK,2678SL,DE LIER,95.65,100.0,100,87,1x35,3047,100.0,100.0,23
westland-infra,871687800090000015,LINDENHOF,2678SM,2678SM,DE LIER,100.0,100.0,100,95,1x35,2723,100.0,100.0,19
westland-infra,871687800090000015,ESSENHOF,2678SN,2678SN,DE LIER,100.0,100.0,100,93,1x35,2373,93.33,86.67,15
westland-infra,871687800090000015,ESSENHOF,2678SP,2678SP,DE LIER,100.0,100.0,100,100,1x35,2274,100.0,100.0,15
westland-infra,871687800090000015,VREEBURCHLAAN,2678SR,2678SR,DE LIER,95.83,100.0,100,71,3x25,11907,100.0,100.0,24
westland-infra,871687800090000015,KERKLAAN,2678ST,2678ST,DE LIER,97.06,100.0,100,59,1x35,4669,94.12,94.12,34
westland-infra,871687800090000015,KERKLAAN,2678SV,2678SV,DE LIER,100.0,100.0,100,45,1x35,4659,95.0,85.0,20
westland-infra,871687800090000015,KERKLAAN,2678SW,2678SW,DE LIER,83.33,100.0,100,100,1x35,3409,94.44,94.44,18
westland-infra,871687800090000015,KERKLAAN,2678SX,2678SX,DE LIER,100.0,100.0,100,85,1x35,3397,100.0,88.89,27
westland-infra,871687800090000015,KERKLAAN,2678SZ,2678SZ,DE LIER,78.95,100.0,100,58,3x25,13740,94.74,84.21,19
westland-infra,871687800090000015,KOORLAANTJE,2678TA,2678TE,DE LIER,93.02,100.0,100,49,3x25,5910,90.7,74.42,43
westland-infra,871687800090000015,CULENBORGHSTRAAT,2678TG,2678TG,DE LIER,72.73,100.0,100,91,1x35,3943,100.0,100.0,11
westland-infra,871687800090000015,PERSIJNSTRAAT,2678TH,2678TH,DE LIER,85.71,100.0,100,93,1x35,3357,100.0,85.71,14
westland-infra,871687800090000015,PERSIJNSTRAAT,2678TJ,2678TJ,DE LIER,94.12,100.0,100,88,1x35,2850,58.82,82.35,17
westland-infra,871687800090000015,PERSIJNSTRAAT,2678TK,2678TL,DE LIER,100.0,100.0,100,100,1x35,2261,83.87,90.32,31
westland-infra,871687800090000015,VAN HAMALSTRAAT,2678TM,2678TM,DE LIER,92.31,100.0,100,92,1x35,3288,92.31,84.62,13
westland-infra,871687800090000015,VAN HAMALSTRAAT,2678TN,2678TN,DE LIER,91.67,100.0,100,75,1x35,2811,91.67,91.67,12
westland-infra,871687800090000015,VAN NIJENRODESTRAAT,2678TP,2678TP,DE LIER,100.0,100.0,100,71,1x35,3787,100.0,82.35,17
westland-infra,871687800090000015,VAN NIJENRODESTRAAT,2678TR,2678TR,DE LIER,100.0,100.0,100,94,1x35,2946,93.75,93.75,16
westland-infra,871687800090000015,VAN NIJENRODESTRAAT,2678TS,2678TS,DE LIER,100.0,100.0,100,69,1x35,2444,92.31,69.23,13
westland-infra,871687800090000015,VAN RHEEDESINGEL,2678TT,2678TT,DE LIER,95.24,100.0,100,67,1x35,3423,100.0,90.48,21
westland-infra,871687800090000015,DOYS VAN DER DOESSTRAAT,2678TV,2678TV,DE LIER,90.91,100.0,100,73,1x35,2989,100.0,90.91,22
westland-infra,871687800090000015,DOYS VAN DER DOESSTRAAT,2678TW,2678TW,DE LIER,100.0,100.0,100,76,1x35,3043,95.24,95.24,21
westland-infra,871687800090000015,VAN HAEMSTEDESTRAAT,2678TX,2678TX,DE LIER,71.43,100.0,100,71,1x35,3980,100.0,100.0,14
westland-infra,871687800090000015,UITTERLIER,2678TZ,2678TZ,DE LIER,92.86,100.0,100,86,1x35,3465,100.0,100.0,14
westland-infra,871687800090000015,UITTERLIER,2678VA,2678VA,DE LIER,87.5,100.0,100,88,1x35,3473,100.0,87.5,16
westland-infra,871687800090000015,UITTERLIER,2678VB,2678VB,DE LIER,100.0,100.0,100,91,1x35,3116,100.0,90.91,22
westland-infra,871687800090000015,UITTERLIER,2678VC,2678VC,DE LIER,90.91,100.0,100,68,1x35,2975,95.45,86.36,22
westland-infra,871687800090000015,UITTERLIER,2678VD,2678VD,DE LIER,86.36,100.0,100,73,1x35,3691,100.0,86.36,22
westland-infra,871687800090000015,UITTERLIER,2678VE,2678VE,DE LIER,100.0,100.0,100,95,1x35,3309,100.0,95.45,22
westland-infra,871687800090000015,SPORTLAAN,2678VG,2678VG,DE LIER,90.91,100.0,100,68,1x35,4879,93.18,84.09,44
westland-infra,871687800090000015,VAN ALKEMADESTRAAT,2678VH,2678VH,DE LIER,100.0,100.0,100,61,1x35,4014,83.33,88.89,18
westland-infra,871687800090000015,VAN ALKEMADESTRAAT,2678VJ,2678VJ,DE LIER,100.0,100.0,100,81,1x35,3820,93.75,93.75,16
westland-infra,871687800090000015,VAN ALKEMADESTRAAT,2678VK,2678VK,DE LIER,92.31,100.0,100,92,1x35,2159,100.0,84.62,13
westland-infra,871687800090000015,VAN ALKEMADESTRAAT,2678VL,2678VL,DE LIER,96.15,100.0,100,69,1x35,2832,92.31,80.77,26
westland-infra,871687800090000015,VAN LOCKHORSTSTRAAT,2678VM,2678VM,DE LIER,100.0,100.0,100,80,1x35,2592,100.0,85.0,20
westland-infra,871687800090000015,VAN LOCKHORSTSTRAAT,2678VN,2678VN,DE LIER,100.0,100.0,100,94,1x35,2812,94.12,94.12,17
westland-infra,871687800090000015,VAN WASSENAARSTRAAT,2678VP,2678VP,DE LIER,94.74,100.0,100,74,1x35,3055,100.0,89.47,19
westland-infra,871687800090000015,VAN DIJCKSTRAAT,2678VR,2678VR,DE LIER,100.0,100.0,100,91,1x35,2872,100.0,90.91,11
westland-infra,871687800090000015,VAN DIJCKSTRAAT,2678VS,2678VS,DE LIER,95.65,100.0,100,78,1x35,2821,91.3,78.26,23
westland-infra,871687800090000015,VAN SWIETENSTRAAT,2678VT,2678VT,DE LIER,100.0,100.0,100,94,1x35,2981,100.0,100.0,17
westland-infra,871687800090000015,VAN SWIETENSTRAAT,2678VV,2678VV,DE LIER,100.0,100.0,100,79,1x35,2356,100.0,89.47,19
westland-infra,871687800090000015,VAN POLANENSTRAAT,2678VW,2678VW,DE LIER,94.74,100.0,100,100,1x35,2981,100.0,100.0,19
westland-infra,871687800090000015,VAN POLANENSTRAAT,2678VX,2678VZ,DE LIER,100.0,100.0,100,81,1x35,2517,100.0,84.62,26
westland-infra,871687800090000015,ALICANTE,2678WB,2678WB,DE LIER,100.0,100.0,100,64,1x35,3029,92.86,71.43,14
westland-infra,871687800090000015,ALICANTE,2678WC,2678WC,DE LIER,100.0,100.0,100,85,1x35,3011,100.0,84.62,13
westland-infra,871687800090000015,FRANKENTHALER,2678WD,2678WD,DE LIER,85.19,100.0,100,100,1x35,3528,100.0,100.0,27
westland-infra,871687800090000015,FRANKENTHALER,2678WE,2678WE,DE LIER,90.0,100.0,100,60,1x35,4081,100.0,70.0,10
westland-infra,871687800090000015,COLMAN,2678WG,2678WG,DE LIER,100.0,100.0,100,100,1x35,2641,100.0,94.74,19
westland-infra,871687800090000015,MAROC,2678WH,2678WH,DE LIER,94.12,100.0,100,88,1x35,3192,100.0,100.0,17
westland-infra,871687800090000015,MUSKAAT,2678WJ,2678WJ,DE LIER,89.66,100.0,100,59,1x35,4230,100.0,86.21,29
westland-infra,871687800090000015,MUSKAAT,2678WK,2678WK,DE LIER,100.0,100.0,100,80,1x35,3388,100.0,92.0,25
westland-infra,871687800090000015,MUSKAAT,2678WL,2678WL,DE LIER,100.0,100.0,100,94,1x35,2670,100.0,100.0,17
westland-infra,871687800090000015,LEEUWERIKLAAN,2678WN,2678WN,DE LIER,93.62,100.0,100,68,1x35,3306,100.0,80.85,47
westland-infra,871687800090000015,LEEUWERIKLAAN,2678WP,2678WP,DE LIER,100.0,100.0,100,87,1x35,2098,97.44,89.74,39
westland-infra,871687800090000015,REIGERLAAN,2678WR,2678WR,DE LIER,90.91,100.0,100,86,1x35,3691,100.0,88.64,44
westland-infra,871687800090000015,REIGERLAAN,2678WS,2678WS,DE LIER,100.0,100.0,100,94,1x35,3009,100.0,90.63,32
westland-infra,871687800090000015,REIGERLAAN,2678WT,2678WT,DE LIER,100.0,100.0,100,88,1x35,2446,100.0,88.46,26
westland-infra,871687800090000015,LEEUWERIKLAAN,2678WV,2678WV,DE LIER,100.0,100.0,100,78,1x35,1969,95.65,78.26,23
westland-infra,871687800090000015,MEERKOET,2678XA,2678XA,DE LIER,100.0,100.0,100,94,1x35,3603,100.0,81.25,16
westland-infra,871687800090000015,KOOLMEES,2678XB,2678XB,DE LIER,100.0,100.0,100,92,1x35,3125,100.0,92.0,25
westland-infra,871687800090000015,ZWALUW,2678XC,2678XC,DE LIER,88.89,100.0,100,78,1x35,3506,100.0,85.19,27
westland-infra,871687800090000015,LIJSTER,2678XD,2678XD,DE LIER,96.15,100.0,100,92,1x35,3923,100.0,92.31,26
westland-infra,871687800090000015,FUUT,2678XK,2678XK,DE LIER,100.0,100.0,100,85,1x35,3544,100.0,85.0,20
westland-infra,871687800090000015,ZILVERMEEUW,2678XL,2678XL,DE LIER,83.33,100.0,100,72,1x35,3156,100.0,77.78,18
westland-infra,871687800090000015,ZILVERMEEUW,2678XM,2678XM,DE LIER,94.44,100.0,100,89,1x35,3360,100.0,94.44,18
westland-infra,871687800090000015,MANTELMEEUW,2678XN,2678XN,DE LIER,100.0,100.0,100,81,1x35,3788,100.0,81.25,16
westland-infra,871687800090000015,SCHOLEKSTER,2678XP,2678XP,DE LIER,94.74,100.0,100,68,1x35,2970,100.0,68.42,19
westland-infra,871687800090000015,KIEVIT,2678XR,2678XR,DE LIER,100.0,100.0,100,72,1x35,1693,100.0,75.86,29
westland-infra,871687800090000015,FINLANDSTRAAT,2678XV,2678XV,DE LIER,65.22,100.0,100,83,1x35,2371,100.0,100.0,23
westland-infra,871687800090000015,ZWEDENSTRAAT,2678XW,2678XW,DE LIER,88.89,100.0,100,85,1x35,2552,100.0,100.0,27
westland-infra,871687800090000015,NOORWEGENSTRAAT,2678XX,2678XX,DE LIER,100.0,100.0,100,88,1x35,2517,100.0,100.0,17
westland-infra,871687800090000015,DUITSLANDLAAN,2678XZ,2678XZ,DE LIER,78.95,100.0,100,95,1x35,5180,100.0,100.0,19
westland-infra,871687800090000015,BURG KAMPSCHOERSTRAAT,2681AA,2681AA,MONSTER,100.0,100.0,100,100,3x25,2936,81.25,6.25,16
westland-infra,871687800090000015,BURG KAMPSCHOERSTRAAT,2681AB,2681AB,MONSTER,94.74,100.0,100,63,3x25,4073,78.95,36.84,19
westland-infra,871687800090000015,BURG KAMPSCHOERSTRAAT,2681AC,2681AD,MONSTER,100.0,100.0,100,50,3x25,4421,85.0,55.0,20
westland-infra,871687800090000015,BURG KAMPSCHOERSTRAAT,2681AE,2681AE,MONSTER,84.62,100.0,100,77,3x25,2791,61.54,23.08,13
westland-infra,871687800090000015,BURG KAMPSCHOERSTRAAT,2681AG,2681AG,MONSTER,100.0,100.0,100,83,3x25,2953,58.33,33.33,12
westland-infra,871687800090000015,BURG KAMPSCHOERSTRAAT,2681AH,2681AH,MONSTER,92.86,100.0,100,93,3x25,3329,100.0,21.43,14
westland-infra,871687800090000015,DE MASEMUDE,2681AJ,2681AJ,MONSTER,100.0,100.0,100,100,1x35,2177,100.0,0.0,24
westland-infra,871687800090000015,DE MASEMUDE,2681AK,2681AK,MONSTER,100.0,100.0,100,94,1x35,3863,100.0,9.38,32
westland-infra,871687800090000015,AMANDELGAARDE,2681AL,2681AL,MONSTER,100.0,100.0,100,92,1x35,1537,4.0,4.0,25
westland-infra,871687800090000015,AMANDELGAARDE,2681AM,2681AM,MONSTER,100.0,100.0,100,53,3x25,1843,60.0,0.0,15
westland-infra,871687800090000015,FRANS HALSSTRAAT,2681AN,2681AN,MONSTER,94.74,100.0,100,79,3x25,2731,78.95,26.32,19
westland-infra,871687800090000015,CHOORSTRAAT,2681AP,2681AP,MONSTER,97.06,100.0,100,85,3x25,6230,88.24,38.24,34
westland-infra,871687800090000015,DE KRUITHOFF,2681AR,2681AR,MONSTER,96.77,100.0,100,61,3x25,5132,93.55,25.81,31
westland-infra,871687800090000015,CHOORSTRAAT,2681AS,2681AS,MONSTER,96.43,100.0,100,86,1x35,2257,96.43,85.71,28
westland-infra,871687800090000015,CHOORSTRAAT,2681AT,2681AT,MONSTER,100.0,100.0,100,83,3x25,4292,100.0,8.33,12
westland-infra,871687800090000015,CHOORSTRAAT,2681AV,2681AV,MONSTER,100.0,100.0,100,89,3x25,3833,77.78,11.11,18
westland-infra,871687800090000015,CHOORSTRAAT,2681AW,2681AW,MONSTER,90.0,100.0,100,80,3x25,2825,60.0,10.0,10
westland-infra,871687800090000015,REMBRANDTSTRAAT,2681AX,2681AX,MONSTER,100.0,100.0,100,83,3x25,6239,66.67,25.0,24
westland-infra,871687800090000015,DR VAN DEN BRINKSTRAAT,2681AZ,2681AZ,MONSTER,92.59,100.0,100,63,3x25,2906,74.07,22.22,27
westland-infra,871687800090000015,DR VAN DEN BRINKSTRAAT,2681BA,2681BA,MONSTER,100.0,100.0,100,89,3x25,3260,88.89,25.93,27
westland-infra,871687800090000015,KERKPLEIN,2681BB,2681BB,MONSTER,92.31,100.0,100,54,3x25,14950,100.0,38.46,13
westland-infra,871687800090000015,HERENSTRAAT,2681BC,2681BC,MONSTER,100.0,100.0,100,53,3x25,14629,100.0,26.67,15
westland-infra,871687800090000015,HERENSTRAAT,2681BD,2681BD,MONSTER,93.75,100.0,100,88,3x25,2587,100.0,25.0,16
westland-infra,871687800090000015,HERENSTRAAT,2681BE,2681BG,MONSTER,100.0,100.0,100,87,3x25,3821,86.96,13.04,23
westland-infra,871687800090000015,HERENSTRAAT,2681BH,2681BH,MONSTER,95.65,100.0,100,91,3x25,3640,78.26,30.43,23
westland-infra,871687800090000015,KERKPAD,2681BJ,2681BJ,MONSTER,100.0,100.0,100,82,1x35,6452,100.0,4.55,22
westland-infra,871687800090000015,KERKPAD,2681BK,2681BK,MONSTER,97.83,100.0,100,83,3x25,1815,65.22,10.87,46
westland-infra,871687800090000015,MOLENSTRAAT,2681BL,2681BL,MONSTER,100.0,100.0,100,91,3x25,6556,100.0,8.7,23
westland-infra,871687800090000015,MOLENSTRAAT,2681BM,2681BN,MONSTER,100.0,100.0,100,81,3x25,8608,84.62,19.23,26
westland-infra,871687800090000015,MOLENSTRAAT,2681BP,2681BP,MONSTER,100.0,100.0,100,90,3x25,3545,90.0,15.0,20
westland-infra,871687800090000015,MOLENSTRAAT,2681BR,2681BR,MONSTER,100.0,100.0,100,67,3x25,3186,73.33,40.0,15
westland-infra,871687800090000015,MOLENSTRAAT,2681BS,2681BS,MONSTER,100.0,100.0,100,55,3x25,6694,93.1,34.48,29
westland-infra,871687800090000015,MOLENSTRAAT,2681BT,2681BT,MONSTER,94.44,100.0,100,72,3x25,3743,100.0,27.78,18
westland-infra,871687800090000015,MOLENSTRAAT,2681BV,2681BV,MONSTER,100.0,100.0,100,79,3x25,3400,89.47,26.32,19
westland-infra,871687800090000015,MOLENSTRAAT,2681BW,2681BW,MONSTER,100.0,100.0,100,79,3x25,3050,78.57,14.29,14
westland-infra,871687800090000015,MOLENSTRAAT,2681BX,2681BX,MONSTER,95.0,100.0,100,85,3x25,3198,75.0,20.0,20
westland-infra,871687800090000015,MOLENSTRAAT,2681BZ,2681CB,MONSTER,96.67,100.0,100,87,3x25,5027,90.0,16.67,30
westland-infra,871687800090000015,HORTENSIASTRAAT,2681CC,2681CC,MONSTER,100.0,100.0,100,85,3x25,5151,92.31,15.38,13
westland-infra,871687800090000015,HORTENSIASTRAAT,2681CD,2681CD,MONSTER,93.33,100.0,100,87,3x25,2926,80.0,6.67,15
westland-infra,871687800090000015,HORTENSIASTRAAT,2681CE,2681CE,MONSTER,100.0,100.0,100,71,3x25,13099,64.29,14.29,14
westland-infra,871687800090000015,HORTENSIASTRAAT,2681CG,2681CG,MONSTER,100.0,100.0,100,100,3x25,2848,100.0,6.25,16
westland-infra,871687800090000015,ERICASTRAAT,2681CH,2681CH,MONSTER,100.0,100.0,100,95,3x25,3055,89.47,0.0,19
westland-infra,871687800090000015,ERICASTRAAT,2681CJ,2681CJ,MONSTER,95.45,100.0,100,91,3x25,2775,86.36,4.55,22
westland-infra,871687800090000015,ZEESTRAAT,2681CK,2681CK,MONSTER,100.0,100.0,100,93,3x25,7007,80.0,0.0,15
westland-infra,871687800090000015,ZEESTRAAT,2681CL,2681CL,MONSTER,100.0,100.0,100,86,3x25,3120,100.0,0.0,22
westland-infra,871687800090000015,ZEESTRAAT,2681CM,2681CM,MONSTER,100.0,100.0,100,80,3x25,9671,100.0,26.67,15
westland-infra,871687800090000015,ZEESTRAAT,2681CN,2681CN,MONSTER,100.0,100.0,100,81,3x25,2083,100.0,4.76,21
westland-infra,871687800090000015,ACACIASTRAAT,2681CP,2681CP,MONSTER,97.44,100.0,100,77,1x35,2396,82.05,12.82,39
westland-infra,871687800090000015,AHORNSTRAAT,2681CR,2681CR,MONSTER,100.0,100.0,100,100,1x35,2133,71.43,21.43,14
westland-infra,871687800090000015,AHORNSTRAAT,2681CS,2681CS,MONSTER,96.67,100.0,100,53,1x35,2552,86.67,13.33,30
westland-infra,871687800090000015,LIJSTERBESSTRAAT,2681CT,2681CV,MONSTER,90.48,100.0,100,48,3x25,3495,85.71,47.62,21
westland-infra,871687800090000015,MOLENERF,2681CW,2681CW,MONSTER,100.0,100.0,100,92,3x25,2135,92.31,15.38,13
westland-infra,871687800090000015,VAN BEMMELLAAN,2681CX,2681CX,MONSTER,100.0,100.0,100,75,3x25,2008,100.0,17.5,40
westland-infra,871687800090000015,VAN BEMMELLAAN,2681CZ,2681CZ,MONSTER,100.0,100.0,100,76,3x25,2452,82.35,11.76,17
